date,AMT,ARE,AVB,BXP,CCI,DHI,DLR,EQIX,EQR,ESS,EXR,INVH,IYR,KIM,KRC,LEN,MAA,NNN,NVR,O,PHM,PLD,PSA,REXR,SLG,SPG,TOL,VNO,VNQ,VTR,WELL,XLRE
2012-06-18,49.66399383544922,42.426780700683594,,58.996822357177734,35.00165557861328,14.191770553588867,42.86672592163086,128.17587280273438,,96.7254409790039,17.333942413330078,,39.567440032958984,9.538381576538086,27.72121238708496,22.66559600830078,39.847354888916016,13.737070083618164,798.8499755859375,19.8513240814209,7.910373210906982,20.812820434570312,81.24365234375,,40.54644775390625,73.44707489013672,23.347192764282227,35.80634689331055,36.545433044433594,38.225440979003906,32.90022277832031,
2012-06-19,49.931800842285156,42.74394226074219,,59.2048454284668,34.382545471191406,14.380997657775879,43.3443717956543,124.34765625,,96.76351165771484,17.494497299194336,,39.75196075439453,9.594701766967773,28.017850875854492,22.716026306152344,39.6410026550293,13.73203182220459,802.9400024414062,19.974712371826172,8.147765159606934,21.093807220458984,81.4887466430664,,41.01750564575195,74.4013671875,23.698896408081055,35.81068801879883,36.693206787109375,38.30059051513672,32.7175178527832,
2012-06-20,49.55544662475586,42.73197555541992,,59.33411407470703,34.31707763671875,14.406794548034668,42.99909210205078,125.84090423583984,,96.37000274658203,17.60153579711914,,39.701255798339844,9.604944229125977,27.866622924804688,22.615175247192383,39.50537872314453,13.772306442260742,802.75,19.964845657348633,8.079944610595703,21.211429595947266,81.28449249267578,,40.84621810913086,74.90806579589844,23.671833038330078,35.61572265625,36.676151275634766,38.36320877075195,32.54622268676758,
2012-06-21,48.58561325073242,41.7625617980957,,58.26597595214844,33.50156784057617,14.011149406433105,42.584754943847656,122.78855895996094,,95.14508819580078,17.268529891967773,,39.0798225402832,9.482065200805664,27.250080108642578,21.926036834716797,38.76242446899414,13.626327514648438,792.9000244140625,19.777294158935547,7.749281883239746,20.65599250793457,80.61929321289062,,40.06474304199219,73.54546356201172,23.166833877563477,34.974552154541016,36.079376220703125,37.962425231933594,32.215065002441406,
2012-06-22,49.113956451416016,41.8223876953125,,58.080440521240234,33.7218132019043,14.114359855651855,42.43511199951172,121.98335266113281,,94.70713806152344,17.19717788696289,,39.11151885986328,9.441104888916016,27.110490798950195,22.161361694335938,38.38508224487305,13.56592082977295,810.0,19.792095184326172,7.961240768432617,20.61024284362793,80.52009582519531,,40.219974517822266,73.87503814697266,23.482463836669922,34.896575927734375,36.085060119628906,37.812129974365234,32.260738372802734,
2012-06-25,48.7520751953125,41.36162567138672,,58.51897430419922,33.60872268676758,14.011149406433105,42.15315246582031,121.54422760009766,,95.33547973632812,17.33989143371582,,38.895931243896484,9.32846450805664,27.02323341369629,22.337846755981445,38.78013229370117,13.676660537719727,800.5499877929688,19.84638214111328,7.825588226318359,20.19202423095703,80.38006591796875,,39.57763671875,73.74713134765625,23.031570434570312,34.57164764404297,35.90111541748047,37.799583435058594,32.175079345703125,
2012-06-26,49.613338470458984,41.60097885131836,,58.52458572387695,34.227787017822266,14.510013580322266,41.91720962524414,124.9844741821289,,95.91302490234375,17.35773277282715,,39.0671272277832,9.348946571350098,27.296607971191406,23.018573760986328,38.82730484008789,13.812578201293945,818.0,19.994461059570312,8.241034507751465,20.368457794189453,81.72213745117188,,40.53041076660156,74.01768493652344,24.248971939086914,34.79692840576172,36.021446228027344,38.0876579284668,32.20363235473633,
2012-06-27,50.394981384277344,41.8602180480957,,58.694129943847656,34.73972702026367,14.845454216003418,41.8424072265625,125.08699035644531,,95.31210327148438,17.238798141479492,,39.31443786621094,9.343830108642578,27.349348068237305,24.119491577148438,38.915748596191406,13.817609786987305,829.0,20.093175888061523,8.37668514251709,20.361928939819336,81.81551361083984,,40.68030548095703,74.27348327636719,25.204870223999023,34.96155548095703,36.16471862792969,38.194129943847656,32.3121223449707,
2012-06-28,50.59102249145508,42.54743194580078,,59.26496887207031,34.513526916503906,14.957270622253418,42.36033248901367,123.16182708740234,,96.3541488647461,17.440980911254883,,39.6441764831543,9.446226119995117,27.659954071044922,24.674150466918945,39.50537872314453,14.129697799682617,838.3699951171875,20.423078536987305,8.461471557617188,20.623310089111328,82.25898742675781,,41.48582458496094,74.62272644042969,25.601652145385742,35.290809631347656,36.56010437011719,38.73269271850586,32.77461624145508,
2012-06-29,50.758018493652344,43.83747100830078,,61.24877166748047,34.91830062866211,15.808767318725586,43.200504302978516,128.57118225097656,,98.40644073486328,18.196184158325195,,40.544593811035156,9.743180274963379,28.3690185546875,25.97677230834961,40.236515045166016,14.24044132232666,850.0,20.690553665161133,9.071917533874512,21.714597702026367,84.26631164550781,,43.09157180786133,76.57071685791016,26.81005096435547,36.38254928588867,37.494178771972656,39.52800750732422,33.28849792480469,
2012-07-02,51.91242980957031,43.84952926635742,,61.92698669433594,35.72191619873047,15.920578002929688,43.637855529785156,129.2152557373047,,99.35905456542969,18.19023323059082,,40.97580337524414,9.815579414367676,28.57999038696289,26.13644790649414,40.67285919189453,14.477029800415039,851.010009765625,20.824289321899414,9.249964714050293,21.793014526367188,84.69224548339844,,43.33323669433594,77.7611083984375,27.017457962036133,36.603492736816406,37.90676498413086,39.67203903198242,33.72815704345703,
2012-07-03,51.86163330078125,44.4764518737793,,62.3112907409668,35.91240692138672,15.722761154174805,44.01765823364258,129.83749389648438,,99.64034271240234,18.344839096069336,,41.20405960083008,9.862125396728516,29.113265991210938,26.09442901611328,40.93229675292969,14.411590576171875,846.8499755859375,20.84906768798828,9.199091911315918,21.89756965637207,84.67476654052734,,44.0313606262207,77.97262573242188,26.656742095947266,36.720455169677734,38.130245208740234,39.985164642333984,33.79096984863281,
2012-07-05,51.70914840698242,44.3619270324707,,61.81394577026367,35.47785568237305,16.075407028198242,44.1442756652832,129.57391357421875,,99.63397979736328,18.154556274414062,,41.01383590698242,9.825922966003418,29.083959579467773,26.47260856628418,40.69643783569336,14.29581356048584,859.5800170898438,20.769805908203125,9.43648910522461,21.629657745361328,84.12625885009766,,43.76824188232422,77.1511459350586,27.27897834777832,36.69447326660156,37.89529800415039,39.571842193603516,33.40842056274414,
2012-07-06,51.396934509277344,44.24740982055664,,62.271732330322266,35.370704650878906,16.135610580444336,44.32841873168945,127.59029388427734,,100.2925033569336,18.398361206054688,,41.07090377807617,9.955212593078613,29.23046875,26.733135223388672,40.87923049926758,14.280712127685547,865.0,20.85401153564453,9.411051750183105,21.616579055786133,84.38298034667969,,43.789730072021484,77.4266357421875,27.18878936767578,36.681461334228516,37.986995697021484,39.722145080566406,33.693912506103516,
2012-07-09,52.14475631713867,44.144920349121094,,61.960880279541016,35.62071990966797,16.247434616088867,44.8348388671875,124.65510559082031,,100.69525146484375,18.499446868896484,,41.15334701538086,9.970731735229492,29.148422241210938,26.480693817138672,40.80846405029297,14.310912132263184,857.9600219726562,20.670740127563477,9.402576446533203,21.36825942993164,84.5230712890625,,43.68769454956055,77.99723815917969,27.125673294067383,36.629478454589844,38.027103424072266,40.01646041870117,33.95656204223633,
2012-07-10,50.75074768066406,43.74703598022461,,61.29395294189453,35.33498764038086,15.688356399536133,44.178802490234375,122.71540832519531,,99.7490234375,18.29726791381836,,40.66508102416992,9.846610069274902,28.814388275146484,25.67289161682129,40.40161895751953,14.371321678161621,855.3099975585938,20.581586837768555,9.148226737976074,21.13955307006836,84.11457824707031,,42.5330696105957,77.10195922851562,26.62968635559082,36.26557922363281,37.6202392578125,39.409019470214844,33.48834228515625,
2012-07-11,50.96857833862305,43.74102020263672,,61.57654571533203,35.221893310546875,15.378719329833984,44.21909713745117,122.42259216308594,,99.45494079589844,18.255647659301758,,40.72848129272461,9.950042724609375,28.662036895751953,25.226924896240234,40.35396957397461,14.441787719726562,847.4400024414062,20.660850524902344,8.936262130737305,21.315982818603516,84.06206512451172,,42.13029479980469,77.27904510498047,26.052547454833984,36.43452835083008,37.66035842895508,39.684574127197266,33.773841857910156,
2012-07-12,51.61475372314453,43.50590896606445,,61.54829788208008,35.51952362060547,15.800172805786133,44.65068817138672,122.92760467529297,,100.59293365478516,18.53512954711914,,40.90604019165039,9.882813453674316,28.55068588256836,26.13570213317871,41.09819412231445,14.572671890258789,847.6799926757812,20.77972412109375,9.190614700317383,21.224504470825195,84.49971008300781,,42.18398666381836,77.19052124023438,26.746919631958008,36.516845703125,37.77495574951172,39.74718475341797,34.00794219970703,
2012-07-13,52.38435363769531,44.19313430786133,,62.50345230102539,36.10883331298828,16.084007263183594,45.33549499511719,124.15005493164062,,102.08261108398438,18.731367111206055,,41.349918365478516,9.970731735229492,28.82024574279785,26.102041244506836,41.65784454345703,14.748845100402832,864.8200073242188,21.05712127685547,9.326272010803223,21.427078247070312,85.58502960205078,,42.80157470703125,77.99723815917969,26.792001724243164,37.188350677490234,38.23912811279297,40.379676818847656,34.607486724853516,
2012-07-16,52.478755950927734,44.10873031616211,,62.45258331298828,35.57905578613281,16.256031036376953,45.35276794433594,124.59651947021484,,102.05066680908203,18.8205623626709,,41.50843048095703,10.048299789428711,29.031217575073242,26.41337776184082,41.60427474975586,14.834423065185547,868.0,20.888702392578125,9.266924858093262,21.36172866821289,86.00520324707031,,42.61897277832031,77.97758483886719,26.75594139099121,37.24900436401367,38.31361770629883,40.52373504638672,34.80162048339844,
