date,BAA10Y,HY_OAS_3Y,NFCI,Real_Yield,DXY,CFNAI,INDPRO_YoY,Copper_Gold,HYG,SPY,QQQ,SMH,SOXX,IGV,XLE,OIL,ADI,AMAT,AMD,ASML,AVGO,INTC,KLAC,LRCX,MRVL,MU,NVDA,NXPI,QCOM,TSM,TXN,LPPLS_R2,Score_Dynamics,Log_Trend,Valuation_Residual,Score_Valuation,Breadth_50,High_60,Price_Ratio_High,Score_Breadth,Ratio_QQQ,Score_Relative,Composite_Radar_Score,MA10,MA20,MA50,MA200,Dist_200MA,Macro_MA50,Macro_MA200,BAA_MA60,BAA_Stress,RY_Surge,NFCI_Roll_Mean,NFCI_Roll_Std,NFCI_Z,Price_Z,Macro_Z,Dynamic_Beta,Expected_Price_Z,Gap,Gap_Max_45,PriceZ_Max_45,Gap_Median,Gap_Upper,Cond_Bubble,Macro_Crisis,Cond_Bear,Sell_Signal,Above_MA50_Conf,Above_MA20_Conf,Cond_Panic,Bench_Equity,Strat_Equity,Position
2014-06-13,2.19,,-0.807,0.41,93.9168,0.14,3.365841732090935,0.0023792887268009,49.38262176513672,157.9747772216797,84.06428527832031,21.532909393310547,25.008668899536133,16.298580169677734,30.892942428588867,106.91000366210938,43.40997314453125,19.26286125183105,4.28000020980835,79.8460922241211,5.314286231994629,22.617401123046875,4.386849403381348,5.589430809020996,13.271750450134276,30.39502716064453,0.463737428188324,54.88218688964844,56.33440399169922,15.317867279052734,34.68959426879883,0.8798567226744398,92.06349206349206,3.2247579761247005,-15.517554181521476,78.3068783068783,0.8666666666666667,21.532909393310547,1.0,39.78174603174603,0.2561481290421886,79.96031746031747,73.73842592592592,21.044164848327636,20.564897537231445,20.07187923431397,18.745895318984985,14.867329764201775,48.85303024291992,47.571747341156005,2.2108333333333334,False,False,-0.7548214285714285,0.0491020956168005,-1.0626544579529884,2.5643252470526563,1.719630636892999,0.3856075727790568,0.6631025959688128,1.9012226510838435,1.9012226510838435,2.5643252470526563,1.2363170077276067,1.3800088811826705,False,False,False,False,True,True,False,110959.43980412521,110959.43980412521,1.0
2014-06-16,2.17,,-0.807,0.41,93.8639,0.14,3.365841732090935,0.0023899912722457,49.35662841796875,158.10494995117188,84.13716888427734,21.62105178833008,25.15789222717285,16.425703048706055,31.0781478881836,106.9000015258789,43.316314697265625,19.245643615722656,4.440000057220459,80.93595886230469,5.274105072021484,22.72340965270996,4.395164966583252,5.65664005279541,13.004356384277344,31.116628646850582,0.4623133838176727,55.09364700317383,56.00684356689453,15.405030250549316,34.5460319519043,0.8944224484185167,93.84920634920636,3.22551703376756,-15.18495738808845,79.62962962962963,0.8666666666666667,21.62105178833008,1.0,39.682539682539684,0.25697384491350994,81.34920634920636,74.8776455026455,21.15257911682129,20.655462646484374,20.109515609741212,18.769669942855835,15.191433062783014,48.87034538269043,47.592382106781,2.208833333333333,False,False,-0.7553928571428572,0.04886660055667848,-1.0560818986470473,2.598142113450303,1.684477954231301,0.3899685493717242,0.6568934242602301,1.9412486891900729,1.9412486891900729,2.598142113450303,1.2412982097653615,1.382156386719952,False,False,False,False,True,True,False,111413.63902986476,111413.63902986476,1.0
2014-06-17,2.17,,-0.807,0.43,94.0829,0.14,3.365841732090935,0.0024042620138041,49.32018280029297,158.54440307617188,84.18269348144531,21.713598251342773,25.34223937988281,16.621265411376953,31.05617904663086,106.36000061035156,43.47240447998047,19.366191864013672,4.46999979019165,81.52558135986328,5.340601444244385,22.677976608276367,4.423315048217773,5.669400691986084,13.21827507019043,31.448171615600582,0.4653986394405365,55.77207946777344,56.37001800537109,15.441339492797852,34.63934326171875,0.8944224484185167,94.04761904761905,3.226276091410419,-14.83373795982632,84.39153439153439,0.8666666666666667,21.713598251342773,1.0,39.58333333333333,0.2579342303430653,82.73809523809523,76.32109788359787,21.244686698913576,20.75550298690796,20.14336181640625,18.79238899230957,15.544640227640322,48.88466300964355,47.612037677764896,2.207,False,False,-0.7559920634920636,0.04856785552339913,-1.0502404410455661,2.6290439724151113,1.6382338885779029,0.39693230560911924,0.6502679545202199,1.9787760178948914,1.9787760178948914,2.6290439724151113,1.2431392585210972,1.3833151339102026,False,False,False,False,True,True,False,111890.53249113254,111890.53249113254,1.0
2014-06-18,2.19,,-0.807,0.38,94.0525,0.14,3.365841732090935,0.0024013674724068,49.54386138916016,159.7080535888672,84.65620422363281,21.673933029174805,25.23689842224121,16.80901527404785,31.29158973693848,105.97000122070312,43.02753448486328,19.26286125183105,4.400000095367432,83.33009338378906,5.321176052093506,22.66283416748047,4.41691780090332,5.66089391708374,13.173704147338867,31.262903213500977,0.4649240374565124,55.43725204467773,56.39139938354492,15.5067138671875,34.35940933227539,0.8944224484185167,93.45238095238095,3.227035149053279,-15.092485347259466,73.80952380952381,0.8666666666666667,21.713598251342773,0.9981732543031869,36.904761904761905,0.2560229723024159,77.97619047619048,72.08333333333333,21.326217269897462,20.847830772399902,20.17165512084961,18.815170001983642,15.193926107974415,48.90190818786621,47.63251266479492,2.2055000000000002,False,False,-0.7565912698412699,0.04825979250760919,-1.0445283142379653,2.5450517866505264,1.8375052269985361,0.40241346843929066,0.7394368516718071,1.8056149349787194,1.9787760178948914,2.6290439724151113,1.2443068959897094,1.3837752025117644,False,False,False,False,True,True,False,111686.13694239025,111686.13694239025,1.0
2014-06-19,2.19,,-0.807,0.39,93.752,0.14,3.365841732090935,0.0023407171819871,49.533447265625,159.8870849609375,84.60155487060547,21.75325965881348,25.27200508117676,16.795324325561523,31.514440536499023,106.43000030517578,42.87143707275391,19.340362548828125,4.360000133514404,83.5087661743164,5.299509048461914,22.78399085998535,4.40924072265625,5.622610092163086,13.102397918701172,31.01911735534668,0.454244315624237,57.261077880859375,56.790157318115234,15.753661155700684,34.38811111450195,0.8965010797399018,94.04761904761905,3.2277942066961387,-14.803059102000304,78.04232804232805,0.9333333333333333,21.75325965881348,1.0,22.42063492063492,0.2571260030868721,80.75396825396825,70.14550264550265,21.40730724334717,20.940599346160887,20.213698387145996,18.83854284286499,15.472092721080214,48.921728439331055,47.65320953369141,2.204333333333333,False,False,-0.7571904761904761,0.04794223188560512,-1.0389485733348551,2.5668646739411636,1.813852342663647,0.4087976379177656,0.7414985532125045,1.8253661207286591,1.9787760178948914,2.6290439724151113,1.246918671242784,1.3841188044360426,False,False,False,False,True,True,False,112094.90838267648,112094.90838267648,1.0
2014-06-20,2.2,,-0.803,0.35,93.7591,0.14,3.365841732090935,0.0023685611475532,49.58026123046875,160.21173095703125,84.70109558105469,21.75325965881348,25.348087310791016,16.719051361083984,31.82790184020996,107.26000213623048,42.68412399291992,19.590076446533203,4.099999904632568,84.6879653930664,5.347324371337891,22.86727905273437,4.478334426879883,5.641325950622559,13.21827507019043,31.058115005493164,0.4492604434490204,58.53864669799805,56.86848068237305,15.361451148986816,34.40966033935547,0.8965010797399018,93.65079365079364,3.228553264338998,-14.878964866286237,69.31216931216932,0.9333333333333333,21.75325965881348,1.0,22.321428571428573,0.25682382865988673,78.76984126984127,67.50165343915344,21.477379035949706,21.0256555557251,20.261382789611815,18.861395130157472,15.332187829691387,48.94660842895508,47.67431474685669,2.2035,False,False,-0.7577738095238096,0.04759917753237746,-0.9501462697325905,2.5191570078570664,1.845736119155244,0.4154600326707398,0.7668295883658021,1.7523274194912644,1.9787760178948914,2.6290439724151113,1.246918671242784,1.3869478407681008,False,False,False,False,True,True,False,112094.90838267648,112094.90838267648,1.0
2014-06-23,2.19,,-0.803,0.35,93.628,0.14,3.365841732090935,0.0023865705194892,49.57505416870117,160.1626739501953,84.71934509277344,21.682748794555664,25.254451751708984,16.795324325561523,31.9414291381836,106.16999816894533,42.55144882202149,19.71924591064453,4.010000228881836,83.02638244628906,5.322668552398682,22.88999366760254,4.498167514801025,5.74852180480957,13.111310958862305,30.48279190063477,0.4440391361713409,58.203834533691406,56.56230163574219,15.143559455871582,34.51014709472656,0.8965010797399018,92.26190476190477,3.2293123219818574,-15.279536403073646,66.66666666666666,0.8666666666666667,21.75325965881348,0.9967586069690826,36.30952380952381,0.25593621823695145,76.5873015873016,69.52380952380953,21.535993385314942,21.107186222076415,20.304219436645507,18.88346106529236,14.824018327913269,48.96829208374024,47.69414865493774,2.2023333333333337,False,False,-0.758357142857143,0.047246402385918984,-0.9448941176359491,2.414107602170923,1.8246464566045963,0.42155075853973595,0.769181097848509,1.644926504322414,1.9787760178948914,2.6290439724151113,1.2518932499751676,1.389158811598906,False,False,False,False,True,True,False,111731.56472784355,111731.56472784355,1.0
2014-06-24,2.18,,-0.803,0.31,93.7093,0.14,3.365841732090935,0.002382088010046,49.533447265625,159.19781494140625,84.63716888427734,21.541723251342773,25.04963493347168,16.692169189453125,31.26974296569824,106.02999877929688,42.04413986206055,19.58146095275879,3.940000057220459,82.39212036132812,5.280081748962402,23.094438552856445,4.442507266998291,5.654938697814941,12.80826187133789,31.69196128845215,0.4371567964553833,56.77650451660156,56.09943389892578,15.092713356018066,34.24457550048828,0.8960143667669493,91.26984126984127,3.230071379624717,-16.007970871289334,58.46560846560847,0.7333333333333333,21.75325965881348,0.9902756455451494,69.64285714285714,0.2545184761649616,71.42857142857143,74.68584656084656,21.569927787780763,21.167342472076417,20.341503143310547,18.904127798080445,13.952484248070698,48.98811233520508,47.71302730560303,2.201,False,False,-0.758936507936508,0.046892391185542386,-0.9396723338850357,2.2545106204669514,1.7678019617254217,0.4351668069462658,0.7692887349973966,1.4852218854695547,1.9787760178948914,2.6290439724151113,1.2518932499751676,1.3931835274191688,False,False,False,False,True,True,False,111004.85776097933,111004.85776097933,1.0
2014-06-25,2.18,,-0.803,0.29,93.5851,0.14,3.365841732090935,0.0023903344171128,49.60626983642578,159.91732788085938,85.17586517333984,21.687156677246094,25.1552791595459,16.766550064086914,31.506254196166992,106.5,41.95048904418945,19.452302932739254,3.9600000381469727,82.9370346069336,5.351807594299316,23.382169723510746,4.465539455413818,5.664297580718994,12.9152193069458,31.53593635559082,0.4416659772396087,56.89985275268555,55.57959365844727,15.274288177490234,34.481441497802734,0.8960143667669493,91.66666666666666,3.230830437267577,-15.411021012978576,58.06878306878307,0.7333333333333333,21.75325965881348,0.9969612378740396,74.20634920634922,0.25461621825749536,71.42857142857143,75.86640211640211,21.61487979888916,21.23322811126709,20.38257701873779,18.92474084854126,14.596848912294435,49.00887351989746,47.73007846832275,2.1998333333333333,False,False,-0.7595158730158731,0.046528444648199975,-0.9345706259300663,2.3361802592638106,1.8166961175020322,0.4386600329079025,0.7969119786871002,1.5392682805767104,1.9787760178948914,2.6290439724151113,1.259449890514376,1.3960930416005275,False,False,False,False,True,True,False,111754.2786205702,111754.2786205702,1.0
2014-06-26,2.18,,-0.803,0.26,93.5471,0.14,3.365841732090935,0.0024017932315089,49.55424880981445,159.80287170410156,85.22148895263672,21.581388473510746,25.04376983642578,16.739147186279297,31.540935516357425,105.83999633789062,41.79438018798828,19.3059196472168,4.03000020980835,82.37422180175781,5.301749229431152,23.30644989013672,4.475773811340332,5.657491207122803,12.790440559387209,31.204389572143555,0.435732752084732,56.29191589355469,56.0923080444336,15.267027854919434,34.301998138427734,0.8960143667669493,90.87301587301587,3.2315894949104362,-15.975819639439814,51.587301587301596,0.7333333333333333,21.75325965881348,0.9920990606466145,70.63492063492063,0.25323881029003104,63.69047619047619,71.91468253968253,21.654102897644044,21.293604946136476,20.416687736511232,18.944846754074096,13.916933473582525,49.029728393554684,47.74754207611084,2.1988333333333334,False,False,-0.7600952380952382,0.04615432774139603,-0.9295932734461146,2.209511645175757,1.7474296484397769,0.4425690177228085,0.7733582230497046,1.4361534221260523,1.9787760178948914,2.6290439724151113,1.2692671565057907,1.3976170211916288,False,False,False,False,True,True,False,111209.25330972165,111209.25330972165,1.0
2014-06-27,2.2,,-0.796,0.27,93.3983,0.14,3.365841732090935,0.0023874146546081,49.55424880981445,160.1136016845703,85.59585571289062,21.651901245117188,25.076051712036133,16.80765151977539,31.540935516357425,105.73999786376952,41.75536346435547,19.288686752319336,4.110000133514404,82.49929809570312,5.300253391265869,23.42003059387207,4.540391445159912,5.695775032043457,12.638914108276367,30.72657012939453,0.4362074434757232,57.27871322631836,56.24895095825195,15.4558687210083,34.280452728271484,0.8987106734072752,91.26984126984127,3.2323485525532956,-15.725528463408356,54.4973544973545,0.8,21.75325965881348,0.9953405413585809,54.563492063492056,0.25295501826330175,62.5,68.58465608465607,21.666002082824708,21.355083465576172,20.452208709716796,18.965890855789183,14.162321241599477,49.05058326721191,47.76527946472168,2.198,True,False,-0.7606468253968254,0.045746119399085086,-0.7728123683373684,2.231427940528669,1.7295792759604294,0.4464120738973672,0.7721050715514021,1.4593228689772673,1.9787760178948914,2.6290439724151113,1.2692671565057907,1.3994758434034655,False,False,False,False,True,True,False,111572.60679315374,111572.60679315374,1.0
2014-06-30,2.18,,-0.796,0.27,93.2058,0.14,3.365841732090935,0.0024118624950776,49.51266098022461,160.0318603515625,85.74193572998047,21.810556411743164,25.35187149047852,16.833099365234375,31.56616401672364,105.37000274658205,42.200233459472656,19.41786193847656,4.190000057220459,83.3211441040039,5.384681224822998,23.39731216430664,4.647231101989746,5.749371528625488,12.772611618041992,32.13077545166016,0.4400046467781067,58.3095703125,56.398475646972656,15.535764694213867,34.301998138427734,0.8987106734072752,92.46031746031747,3.2331076101961553,-15.071351853622783,56.613756613756614,0.8,21.810556411743164,1.0,58.82936507936508,0.2543744344707732,69.44444444444444,71.6385582010582,21.684952545166016,21.418765830993653,20.488699264526367,18.987923431396485,14.865411642009585,49.07060638427734,47.782833900451664,2.197,False,False,-0.7611984126984127,0.045327497057489376,-0.7677807486180102,2.3226588696781123,1.6728650157494729,0.44973690586959403,0.7523491361206576,1.5703097335574547,1.9787760178948914,2.6290439724151113,1.2692671565057907,1.403317269379446,False,False,False,False,True,True,False,112390.15950232538,112390.15950232538,1.0
2014-07-01,2.19,,-0.796,0.32,93.1365,0.3,3.9177888079901857,0.0024057598959641,49.52568435668945,161.10296630859375,86.6823501586914,22.16312026977539,25.6981143951416,17.026874542236328,31.585084915161133,105.33999633789062,42.55144882202149,19.51258087158203,4.21999979019165,84.57183074951172,5.531124591827393,23.4578857421875,4.674741744995117,5.837849140167236,13.022180557250977,33.13515853881836,0.444988489151001,59.16420364379883,56.77592468261719,15.957022666931152,34.80443572998047,0.8987106734072752,94.84126984126983,3.2338666678390147,-13.54370094744155,71.82539682539682,0.9333333333333333,22.16312026977539,1.0,21.03174603174603,0.255682041721306,75.1984126984127,67.68849206349205,21.72990474700928,21.487295722961427,20.52942050933838,19.011176586151123,16.57942457869931,49.08985946655273,47.80095153808594,2.1958333333333333,False,False,-0.7617222222222223,0.04496100814265381,-0.7623888246707419,2.55990458408393,1.6701576230550472,0.4543375711090288,0.758815357828059,1.801089226255871,1.9787760178948914,2.6290439724151113,1.2692671565057907,1.4061715831544463,False,False,False,False,True,True,False,115206.92691948594,115206.92691948594,1.0
2014-07-02,2.2,,-0.796,0.38,93.2478,0.3,3.9177888079901857,0.0024442024322283,49.55702590942383,161.2665252685547,86.82843780517578,22.229225158691406,25.76559829711914,16.972070693969727,31.53777503967285,104.4800033569336,42.465579986572266,19.6245231628418,4.340000152587891,83.9197006225586,5.552789688110352,23.4578857421875,4.685619354248047,5.8446550369262695,12.959787368774414,32.920623779296875,0.4433273077011108,58.67961120605469,57.08924865722656,16.254804611206055,34.81877136230469,0.9092968041899876,96.42857142857143,3.234625725481874,-13.321785377264739,83.33333333333334,0.8666666666666667,22.229225158691406,1.0,38.69047619047619,0.2560131878517609,76.19047619047619,75.68452380952381,21.785433959960937,21.555825614929198,20.572786064147948,19.034933786392212,16.781205588341706,49.10943000793457,47.81962440490722,2.1950000000000003,True,False,-0.7622460317460318,0.04458532917687292,-0.7570642923689351,2.561018508696087,1.686005926782839,0.45794717459901013,0.7721016505273867,1.7889168581687,1.9787760178948914,2.6290439724151113,1.2692671565057907,1.4121754326885874,False,False,False,False,True,True,False,115550.54916281934,115550.54916281934,1.0
2014-07-03,2.21,,-0.796,0.37,93.3149,0.3,3.9177888079901857,0.0024727355684146,49.4839096069336,162.05967712402344,87.37623596191406,22.44516944885254,25.926984786987305,17.040576934814453,31.657611846923828,104.05999755859376,42.79338836669922,19.64174461364746,4.239999771118164,85.48304748535156,5.617044925689697,23.57904624938965,4.773906230926514,5.871029853820801,13.040005683898926,32.89137649536133,0.4473618566989898,59.349246978759766,57.67318344116211,16.494495391845703,35.13460922241211,0.9092968041899876,97.42063492063492,3.2353847831247338,-12.430936140485427,85.84656084656085,0.9333333333333333,22.44516944885254,1.0,21.13095238095238,0.25687956458362476,77.57936507936508,72.47850529100529,21.854624938964843,21.630966091156004,20.617473640441894,19.05979241371155,17.76187778784811,49.12733192443848,47.8380562210083,2.1944999999999997,True,False,-0.7627698412698413,0.04420022582878633,-0.7518095346567572,2.6753230229509364,1.6024331060043704,0.46230175136457374,0.7408076313503941,1.9345153916005424,1.9787760178948914,2.6753230229509364,1.2692671565057907,1.4144428766210688,False,False,False,False,True,True,False,116673.05708374604,116673.05708374604,1.0
2014-07-04,2.21,,-0.787,0.37,93.3149,0.3,3.9177888079901857,0.0024727355684146,49.4839096069336,162.05967712402344,87.37623596191406,22.44516944885254,25.926984786987305,17.040576934814453,31.657611846923828,104.05999755859376,42.79338836669922,19.64174461364746,4.239999771118164,85.48304748535156,5.617044925689697,23.57904624938965,4.773906230926514,5.871029853820801,13.040005683898926,32.89137649536133,0.4473618566989898,59.349246978759766,57.67318344116211,16.494495391845703,35.13460922241211,0.9092968041899876,97.02380952380952,3.2361438407675935,-12.506841904771404,85.44973544973546,0.9333333333333333,22.44516944885254,1.0,21.23015873015873,0.25687956458362476,77.38095238095238,72.23544973544973,21.92381591796875,21.700597476959228,20.67494167327881,19.085431871414183,17.60367593499684,49.14554298400879,47.856736965179444,2.194166666666667,True,False,-0.7632579365079365,0.04378234076714153,-0.5422747540061703,2.6211720387203847,1.5908146861875863,0.46488312141264715,0.7395428969039658,1.8816291418164188,1.9787760178948914,2.6753230229509364,1.2692671565057907,1.4151541526206661,False,False,False,False,True,True,False,116673.05708374604,116673.05708374604,1.0
2014-07-07,2.18,,-0.787,0.36,93.3803,0.3,3.9177888079901857,0.0024675276177127,49.44732284545898,161.4954071044922,87.11145782470703,22.27770233154297,25.753862380981445,16.83505630493164,31.4148006439209,103.52999877929688,42.66071701049805,19.77091407775879,4.260000228881836,85.86719512939453,5.568479537963867,23.495746612548828,4.736158847808838,5.836999416351318,12.959787368774414,32.04300308227539,0.4438018500804901,58.952762603759766,57.55209732055664,16.465438842773438,35.11307907104492,0.9179597233857576,96.82539682539682,3.236902898410453,-13.331661561981445,80.15873015873017,0.9333333333333333,22.44516944885254,0.9925388347951131,15.079365079365079,0.255737911956106,74.20634920634922,68.82936507936509,21.983311271667482,21.75965232849121,20.730118141174316,19.110320749282838,16.574193723980244,49.163228836059574,47.87588249206543,2.1935000000000002,False,False,-0.7637460317460317,0.04335491195423089,-0.5363628212390084,2.4455093193996693,1.5458395697099259,0.46658758251629945,0.7212695477889909,1.7242397716106783,1.9787760178948914,2.6753230229509364,1.2692671565057907,1.4161479922986,False,False,False,False,True,True,False,115802.540129885,115802.540129885,1.0
2014-07-08,2.18,,-0.787,0.31,93.323,0.3,3.9177888079901857,0.0024642857374753,49.45780944824219,160.4569854736328,86.06149291992188,22.167524337768555,25.615951538085938,16.508180618286133,31.36434364318848,103.4000015258789,42.4968147277832,19.58146095275879,4.21999979019165,84.54505157470703,5.483306407928467,23.31402587890625,4.739997863769531,5.927178859710693,13.048919677734377,32.30628967285156,0.440242052078247,57.86022186279297,57.43106460571289,16.392807006835938,35.06282043457031,0.9179597233857576,95.43650793650794,3.237661956053312,-13.903360587871827,66.26984126984127,0.8666666666666667,22.44516944885254,0.9876300728441069,30.158730158730158,0.25757773407899043,79.56349206349206,69.44444444444444,22.04589138031006,21.80790958404541,20.781416358947755,19.133812837600708,15.855237667038141,49.179680252075194,47.89409168243408,2.193166666666667,False,False,-0.7641904761904763,0.043014259524905084,-0.5302780696140174,2.3196824797315307,1.5450461021345638,0.46791003659606234,0.7229425781923873,1.5967399015391435,1.9787760178948914,2.6753230229509364,1.2692671565057907,1.4173668854715678,False,False,False,False,True,True,False,115229.81986656474,115229.81986656474,1.0
2014-07-09,2.17,,-0.787,0.28,93.228,0.3,3.9177888079901857,0.0024448556469389,49.421234130859375,161.17654418945312,86.70061492919922,22.238035202026367,25.771467208862305,16.506223678588867,31.57246398925781,102.29000091552734,42.7231674194336,20.0378532409668,4.230000019073486,83.52664184570312,5.546066761016846,23.38973999023437,4.78925895690918,6.084568500518799,12.772611618041992,32.07227325439453,0.4535322785377502,58.494590759277344,57.51648712158203,16.28386116027832,35.3714599609375,0.9179597233857576,95.63492063492063,3.238421013696172,-13.661689344908767,63.095238095238095,0.9333333333333333,22.44516944885254,0.9907715445277353,14.484126984126986,0.2564922431079205,75.79365079365078,64.23611111111111,22.100979232788085,21.857929515838624,20.832450141906737,19.15772253036499,16.078699682486178,49.195606842041016,47.91201805114746,2.192833333333333,False,False,-0.7646349206349206,0.04266623980049283,-0.5241866690805607,2.332446227513774,1.4984462969556616,0.4691238532279697,0.7029569006830224,1.6294893268307518,1.9787760178948914,2.6753230229509364,1.2692671565057907,1.4185542851768433,False,False,False,False,True,True,False,115596.34497163568,115596.34497163568,1.0
