date,diluted_shares_m,sbc_pct_rev,insider_net_flow_m
2018-06-13,176.5,19.5,-42.0
2018-06-14,176.5,19.5,-42.0
2018-06-15,176.5,19.5,-42.0
2018-06-18,176.5,19.5,-42.0
2018-06-19,176.5,19.5,-42.0
2018-06-20,176.5,19.5,-42.0
2018-06-21,176.5,19.5,-42.0
2018-06-22,176.5,19.5,-42.0
2018-06-25,176.5,19.5,-42.0
2018-06-26,176.5,19.5,-42.0
2018-06-27,176.5,19.5,-42.0
2018-06-28,176.5,19.5,-42.0
2018-06-29,176.5,19.5,-42.0
2018-07-02,179.0,19.2,-48.0
2018-07-03,179.0,19.2,-48.0
2018-07-05,179.0,19.2,-48.0
2018-07-06,179.0,19.2,-48.0
2018-07-09,179.0,19.2,-48.0
2018-07-10,179.0,19.2,-48.0
2018-07-11,179.0,19.2,-48.0
2018-07-12,179.0,19.2,-48.0
2018-07-13,179.0,19.2,-48.0
2018-07-16,179.0,19.2,-48.0
2018-07-17,179.0,19.2,-48.0
2018-07-18,179.0,19.2,-48.0
2018-07-19,179.0,19.2,-48.0
2018-07-20,179.0,19.2,-48.0
2018-07-23,179.0,19.2,-48.0
2018-07-24,179.0,19.2,-48.0
2018-07-25,179.0,19.2,-48.0
2018-07-26,179.0,19.2,-48.0
2018-07-27,179.0,19.2,-48.0
2018-07-30,179.0,19.2,-48.0
2018-07-31,179.0,19.2,-48.0
2018-08-01,179.0,19.2,-48.0
2018-08-02,179.0,19.2,-48.0
2018-08-03,179.0,19.2,-48.0
2018-08-06,179.0,19.2,-48.0
2018-08-07,179.0,19.2,-48.0
2018-08-08,179.0,19.2,-48.0
2018-08-09,179.0,19.2,-48.0
2018-08-10,179.0,19.2,-48.0
2018-08-13,179.0,19.2,-48.0
2018-08-14,179.0,19.2,-48.0
2018-08-15,179.0,19.2,-48.0
2018-08-16,179.0,19.2,-48.0
2018-08-17,179.0,19.2,-48.0
2018-08-20,179.0,19.2,-48.0
2018-08-21,179.0,19.2,-48.0
2018-08-22,179.0,19.2,-48.0
2018-08-23,179.0,19.2,-48.0
2018-08-24,179.0,19.2,-48.0
2018-08-27,179.0,19.2,-48.0
2018-08-28,179.0,19.2,-48.0
2018-08-29,179.0,19.2,-48.0
2018-08-30,179.0,19.2,-48.0
2018-08-31,179.0,19.2,-48.0
2018-09-04,179.0,19.2,-48.0
2018-09-05,179.0,19.2,-48.0
2018-09-06,179.0,19.2,-48.0
2018-09-07,179.0,19.2,-48.0
2018-09-10,179.0,19.2,-48.0
2018-09-11,179.0,19.2,-48.0
2018-09-12,179.0,19.2,-48.0
2018-09-13,179.0,19.2,-48.0
2018-09-14,179.0,19.2,-48.0
2018-09-17,179.0,19.2,-48.0
2018-09-18,179.0,19.2,-48.0
2018-09-19,179.0,19.2,-48.0
2018-09-20,179.0,19.2,-48.0
2018-09-21,179.0,19.2,-48.0
2018-09-24,179.0,19.2,-48.0
2018-09-25,179.0,19.2,-48.0
2018-09-26,179.0,19.2,-48.0
2018-09-27,179.0,19.2,-48.0
2018-09-28,179.0,19.2,-48.0
2018-10-01,179.0,19.2,-48.0
2018-10-02,179.0,19.2,-48.0
2018-10-03,179.0,19.2,-48.0
2018-10-04,179.0,19.2,-48.0
2018-10-05,179.0,19.2,-48.0
2018-10-08,179.0,19.2,-48.0
2018-10-09,179.0,19.2,-48.0
2018-10-10,179.0,19.2,-48.0
2018-10-11,179.0,19.2,-48.0
2018-10-12,179.0,19.2,-48.0
2018-10-15,179.0,19.2,-48.0
2018-10-16,179.0,19.2,-48.0
2018-10-17,179.0,19.2,-48.0
2018-10-18,179.0,19.2,-48.0
2018-10-19,179.0,19.2,-48.0
2018-10-22,179.0,19.2,-48.0
2018-10-23,179.0,19.2,-48.0
2018-10-24,179.0,19.2,-48.0
2018-10-25,179.0,19.2,-48.0
2018-10-26,179.0,19.2,-48.0
2018-10-29,179.0,19.2,-48.0
2018-10-30,179.0,19.2,-48.0
2018-10-31,179.0,19.2,-48.0
2018-11-01,179.0,19.2,-48.0
2018-11-02,179.0,19.2,-48.0
2018-11-05,179.0,19.2,-48.0
2018-11-06,179.0,19.2,-48.0
2018-11-07,179.0,19.2,-48.0
2018-11-08,179.0,19.2,-48.0
2018-11-09,179.0,19.2,-48.0
2018-11-12,179.0,19.2,-48.0
2018-11-13,179.0,19.2,-48.0
2018-11-14,179.0,19.2,-48.0
2018-11-15,179.0,19.2,-48.0
2018-11-16,179.0,19.2,-48.0
2018-11-19,179.0,19.2,-48.0
2018-11-20,179.0,19.2,-48.0
2018-11-21,179.0,19.2,-48.0
2018-11-23,179.0,19.2,-48.0
2018-11-26,179.0,19.2,-48.0
2018-11-27,179.0,19.2,-48.0
2018-11-28,179.0,19.2,-48.0
2018-11-29,179.0,19.2,-48.0
2018-11-30,179.0,19.2,-48.0
2018-12-03,179.0,19.2,-48.0
2018-12-04,179.0,19.2,-48.0
2018-12-06,179.0,19.2,-48.0
2018-12-07,179.0,19.2,-48.0
2018-12-10,179.0,19.2,-48.0
2018-12-11,179.0,19.2,-48.0
2018-12-12,179.0,19.2,-48.0
2018-12-13,179.0,19.2,-48.0
2018-12-14,179.0,19.2,-48.0
2018-12-17,179.0,19.2,-48.0
2018-12-18,179.0,19.2,-48.0
2018-12-19,179.0,19.2,-48.0
2018-12-20,179.0,19.2,-48.0
2018-12-21,179.0,19.2,-48.0
2018-12-24,179.0,19.2,-48.0
2018-12-26,179.0,19.2,-48.0
2018-12-27,179.0,19.2,-48.0
2018-12-28,179.0,19.2,-48.0
2018-12-31,182.5,18.8,-55.0
2019-01-02,182.5,18.8,-55.0
2019-01-03,182.5,18.8,-55.0
2019-01-04,182.5,18.8,-55.0
2019-01-07,182.5,18.8,-55.0
2019-01-08,182.5,18.8,-55.0
2019-01-09,182.5,18.8,-55.0
2019-01-10,182.5,18.8,-55.0
2019-01-11,182.5,18.8,-55.0
2019-01-14,182.5,18.8,-55.0
2019-01-15,182.5,18.8,-55.0
2019-01-16,182.5,18.8,-55.0
2019-01-17,182.5,18.8,-55.0
2019-01-18,182.5,18.8,-55.0
2019-01-22,182.5,18.8,-55.0
2019-01-23,182.5,18.8,-55.0
2019-01-24,182.5,18.8,-55.0
2019-01-25,182.5,18.8,-55.0
2019-01-28,182.5,18.8,-55.0
2019-01-29,182.5,18.8,-55.0
2019-01-30,182.5,18.8,-55.0
2019-01-31,182.5,18.8,-55.0
2019-02-01,182.5,18.8,-55.0
2019-02-04,182.5,18.8,-55.0
2019-02-05,182.5,18.8,-55.0
2019-02-06,182.5,18.8,-55.0
2019-02-07,182.5,18.8,-55.0
2019-02-08,182.5,18.8,-55.0
2019-02-11,182.5,18.8,-55.0
2019-02-12,182.5,18.8,-55.0
2019-02-13,182.5,18.8,-55.0
2019-02-14,182.5,18.8,-55.0
2019-02-15,182.5,18.8,-55.0
2019-02-19,182.5,18.8,-55.0
2019-02-20,182.5,18.8,-55.0
2019-02-21,182.5,18.8,-55.0
2019-02-22,182.5,18.8,-55.0
2019-02-25,182.5,18.8,-55.0
2019-02-26,182.5,18.8,-55.0
2019-02-27,182.5,18.8,-55.0
2019-02-28,182.5,18.8,-55.0
2019-03-01,182.5,18.8,-55.0
2019-03-04,182.5,18.8,-55.0
2019-03-05,182.5,18.8,-55.0
2019-03-06,182.5,18.8,-55.0
2019-03-07,182.5,18.8,-55.0
2019-03-08,182.5,18.8,-55.0
2019-03-11,182.5,18.8,-55.0
2019-03-12,182.5,18.8,-55.0
2019-03-13,182.5,18.8,-55.0
2019-03-14,182.5,18.8,-55.0
2019-03-15,182.5,18.8,-55.0
2019-03-18,182.5,18.8,-55.0
2019-03-19,182.5,18.8,-55.0
2019-03-20,182.5,18.8,-55.0
2019-03-21,182.5,18.8,-55.0
2019-03-22,182.5,18.8,-55.0
2019-03-25,182.5,18.8,-55.0
2019-03-26,182.5,18.8,-55.0
2019-03-27,182.5,18.8,-55.0
2019-03-28,182.5,18.8,-55.0
2019-03-29,182.5,18.8,-55.0
2019-04-01,182.5,18.8,-55.0
2019-04-02,182.5,18.8,-55.0
2019-04-03,182.5,18.8,-55.0
2019-04-04,182.5,18.8,-55.0
2019-04-05,182.5,18.8,-55.0
2019-04-08,182.5,18.8,-55.0
2019-04-09,182.5,18.8,-55.0
2019-04-10,182.5,18.8,-55.0
2019-04-11,182.5,18.8,-55.0
2019-04-12,182.5,18.8,-55.0
2019-04-15,182.5,18.8,-55.0
2019-04-16,182.5,18.8,-55.0
2019-04-17,182.5,18.8,-55.0
2019-04-18,182.5,18.8,-55.0
2019-04-22,182.5,18.8,-55.0
2019-04-23,182.5,18.8,-55.0
2019-04-24,182.5,18.8,-55.0
2019-04-25,182.5,18.8,-55.0
2019-04-26,182.5,18.8,-55.0
2019-04-29,182.5,18.8,-55.0
2019-04-30,182.5,18.8,-55.0
2019-05-01,182.5,18.8,-55.0
2019-05-02,182.5,18.8,-55.0
2019-05-03,182.5,18.8,-55.0
2019-05-06,182.5,18.8,-55.0
2019-05-07,182.5,18.8,-55.0
2019-05-08,182.5,18.8,-55.0
2019-05-09,182.5,18.8,-55.0
2019-05-10,182.5,18.8,-55.0
2019-05-13,182.5,18.8,-55.0
2019-05-14,182.5,18.8,-55.0
2019-05-15,182.5,18.8,-55.0
2019-05-16,182.5,18.8,-55.0
2019-05-17,182.5,18.8,-55.0
2019-05-20,182.5,18.8,-55.0
2019-05-21,182.5,18.8,-55.0
2019-05-22,182.5,18.8,-55.0
2019-05-23,182.5,18.8,-55.0
2019-05-24,182.5,18.8,-55.0
2019-05-28,182.5,18.8,-55.0
2019-05-29,182.5,18.8,-55.0
2019-05-30,182.5,18.8,-55.0
2019-05-31,182.5,18.8,-55.0
2019-06-03,182.5,18.8,-55.0
2019-06-04,182.5,18.8,-55.0
2019-06-05,182.5,18.8,-55.0
2019-06-06,182.5,18.8,-55.0
2019-06-07,182.5,18.8,-55.0
2019-06-10,182.5,18.8,-55.0
2019-06-11,182.5,18.8,-55.0
2019-06-12,182.5,18.8,-55.0
2019-06-13,182.5,18.8,-55.0
2019-06-14,182.5,18.8,-55.0
2019-06-17,182.5,18.8,-55.0
2019-06-18,182.5,18.8,-55.0
2019-06-19,182.5,18.8,-55.0
2019-06-20,182.5,18.8,-55.0
2019-06-21,182.5,18.8,-55.0
2019-06-24,182.5,18.8,-55.0
2019-06-25,182.5,18.8,-55.0
2019-06-26,182.5,18.8,-55.0
2019-06-27,182.5,18.8,-55.0
2019-06-28,182.5,18.8,-55.0
2019-07-01,186.0,18.5,-62.0
2019-07-02,186.0,18.5,-62.0
2019-07-03,186.0,18.5,-62.0
2019-07-05,186.0,18.5,-62.0
2019-07-08,186.0,18.5,-62.0
2019-07-09,186.0,18.5,-62.0
2019-07-10,186.0,18.5,-62.0
2019-07-11,186.0,18.5,-62.0
2019-07-12,186.0,18.5,-62.0
2019-07-15,186.0,18.5,-62.0
2019-07-16,186.0,18.5,-62.0
2019-07-17,186.0,18.5,-62.0
2019-07-18,186.0,18.5,-62.0
2019-07-19,186.0,18.5,-62.0
2019-07-22,186.0,18.5,-62.0
2019-07-23,186.0,18.5,-62.0
2019-07-24,186.0,18.5,-62.0
2019-07-25,186.0,18.5,-62.0
2019-07-26,186.0,18.5,-62.0
2019-07-29,186.0,18.5,-62.0
2019-07-30,186.0,18.5,-62.0
2019-07-31,186.0,18.5,-62.0
2019-08-01,186.0,18.5,-62.0
2019-08-02,186.0,18.5,-62.0
2019-08-05,186.0,18.5,-62.0
2019-08-06,186.0,18.5,-62.0
2019-08-07,186.0,18.5,-62.0
2019-08-08,186.0,18.5,-62.0
2019-08-09,186.0,18.5,-62.0
2019-08-12,186.0,18.5,-62.0
2019-08-13,186.0,18.5,-62.0
2019-08-14,186.0,18.5,-62.0
2019-08-15,186.0,18.5,-62.0
2019-08-16,186.0,18.5,-62.0
2019-08-19,186.0,18.5,-62.0
2019-08-20,186.0,18.5,-62.0
2019-08-21,186.0,18.5,-62.0
2019-08-22,186.0,18.5,-62.0
2019-08-23,186.0,18.5,-62.0
2019-08-26,186.0,18.5,-62.0
2019-08-27,186.0,18.5,-62.0
2019-08-28,186.0,18.5,-62.0
2019-08-29,186.0,18.5,-62.0
2019-08-30,186.0,18.5,-62.0
2019-09-03,186.0,18.5,-62.0
2019-09-04,186.0,18.5,-62.0
2019-09-05,186.0,18.5,-62.0
2019-09-06,186.0,18.5,-62.0
2019-09-09,186.0,18.5,-62.0
2019-09-10,186.0,18.5,-62.0
2019-09-11,186.0,18.5,-62.0
2019-09-12,186.0,18.5,-62.0
2019-09-13,186.0,18.5,-62.0
2019-09-16,186.0,18.5,-62.0
2019-09-17,186.0,18.5,-62.0
2019-09-18,186.0,18.5,-62.0
2019-09-19,186.0,18.5,-62.0
2019-09-20,186.0,18.5,-62.0
2019-09-23,186.0,18.5,-62.0
2019-09-24,186.0,18.5,-62.0
2019-09-25,186.0,18.5,-62.0
2019-09-26,186.0,18.5,-62.0
2019-09-27,186.0,18.5,-62.0
2019-09-30,186.0,18.5,-62.0
2019-10-01,186.0,18.5,-62.0
2019-10-02,186.0,18.5,-62.0
2019-10-03,186.0,18.5,-62.0
2019-10-04,186.0,18.5,-62.0
2019-10-07,186.0,18.5,-62.0
2019-10-08,186.0,18.5,-62.0
2019-10-09,186.0,18.5,-62.0
2019-10-10,186.0,18.5,-62.0
2019-10-11,186.0,18.5,-62.0
2019-10-14,186.0,18.5,-62.0
2019-10-15,186.0,18.5,-62.0
2019-10-16,186.0,18.5,-62.0
2019-10-17,186.0,18.5,-62.0
2019-10-18,186.0,18.5,-62.0
2019-10-21,186.0,18.5,-62.0
2019-10-22,186.0,18.5,-62.0
2019-10-23,186.0,18.5,-62.0
2019-10-24,186.0,18.5,-62.0
2019-10-25,186.0,18.5,-62.0
2019-10-28,186.0,18.5,-62.0
2019-10-29,186.0,18.5,-62.0
2019-10-30,186.0,18.5,-62.0
2019-10-31,186.0,18.5,-62.0
2019-11-01,186.0,18.5,-62.0
2019-11-04,186.0,18.5,-62.0
2019-11-05,186.0,18.5,-62.0
2019-11-06,186.0,18.5,-62.0
2019-11-07,186.0,18.5,-62.0
2019-11-08,186.0,18.5,-62.0
2019-11-11,186.0,18.5,-62.0
2019-11-12,186.0,18.5,-62.0
2019-11-13,186.0,18.5,-62.0
2019-11-14,186.0,18.5,-62.0
2019-11-15,186.0,18.5,-62.0
2019-11-18,186.0,18.5,-62.0
2019-11-19,186.0,18.5,-62.0
2019-11-20,186.0,18.5,-62.0
2019-11-21,186.0,18.5,-62.0
2019-11-22,186.0,18.5,-62.0
2019-11-25,186.0,18.5,-62.0
2019-11-26,186.0,18.5,-62.0
2019-11-27,186.0,18.5,-62.0
2019-11-29,186.0,18.5,-62.0
2019-12-02,186.0,18.5,-62.0
2019-12-03,186.0,18.5,-62.0
2019-12-04,186.0,18.5,-62.0
2019-12-05,186.0,18.5,-62.0
2019-12-06,186.0,18.5,-62.0
2019-12-09,186.0,18.5,-62.0
2019-12-10,186.0,18.5,-62.0
2019-12-11,186.0,18.5,-62.0
2019-12-12,186.0,18.5,-62.0
2019-12-13,186.0,18.5,-62.0
2019-12-16,186.0,18.5,-62.0
2019-12-17,186.0,18.5,-62.0
2019-12-18,186.0,18.5,-62.0
2019-12-19,186.0,18.5,-62.0
2019-12-20,186.0,18.5,-62.0
2019-12-23,186.0,18.5,-62.0
2019-12-24,186.0,18.5,-62.0
2019-12-26,186.0,18.5,-62.0
2019-12-27,186.0,18.5,-62.0
2019-12-30,186.0,18.5,-62.0
2019-12-31,189.5,18.2,-75.0
2020-01-02,189.5,18.2,-75.0
2020-01-03,189.5,18.2,-75.0
2020-01-06,189.5,18.2,-75.0
2020-01-07,189.5,18.2,-75.0
2020-01-08,189.5,18.2,-75.0
2020-01-09,189.5,18.2,-75.0
2020-01-10,189.5,18.2,-75.0
2020-01-13,189.5,18.2,-75.0
2020-01-14,189.5,18.2,-75.0
2020-01-15,189.5,18.2,-75.0
2020-01-16,189.5,18.2,-75.0
2020-01-17,189.5,18.2,-75.0
2020-01-21,189.5,18.2,-75.0
2020-01-22,189.5,18.2,-75.0
2020-01-23,189.5,18.2,-75.0
2020-01-24,189.5,18.2,-75.0
2020-01-27,189.5,18.2,-75.0
2020-01-28,189.5,18.2,-75.0
2020-01-29,189.5,18.2,-75.0
2020-01-30,189.5,18.2,-75.0
2020-01-31,189.5,18.2,-75.0
2020-02-03,189.5,18.2,-75.0
2020-02-04,189.5,18.2,-75.0
2020-02-05,189.5,18.2,-75.0
2020-02-06,189.5,18.2,-75.0
2020-02-07,189.5,18.2,-75.0
2020-02-10,189.5,18.2,-75.0
2020-02-11,189.5,18.2,-75.0
2020-02-12,189.5,18.2,-75.0
2020-02-13,189.5,18.2,-75.0
2020-02-14,189.5,18.2,-75.0
2020-02-18,189.5,18.2,-75.0
2020-02-19,189.5,18.2,-75.0
2020-02-20,189.5,18.2,-75.0
2020-02-21,189.5,18.2,-75.0
2020-02-24,189.5,18.2,-75.0
2020-02-25,189.5,18.2,-75.0
2020-02-26,189.5,18.2,-75.0
2020-02-27,189.5,18.2,-75.0
2020-02-28,189.5,18.2,-75.0
2020-03-02,189.5,18.2,-75.0
2020-03-03,189.5,18.2,-75.0
2020-03-04,189.5,18.2,-75.0
2020-03-05,189.5,18.2,-75.0
2020-03-06,189.5,18.2,-75.0
2020-03-09,189.5,18.2,-75.0
2020-03-10,189.5,18.2,-75.0
2020-03-11,189.5,18.2,-75.0
2020-03-12,189.5,18.2,-75.0
2020-03-13,189.5,18.2,-75.0
2020-03-16,189.5,18.2,-75.0
2020-03-17,189.5,18.2,-75.0
2020-03-18,189.5,18.2,-75.0
2020-03-19,189.5,18.2,-75.0
2020-03-20,189.5,18.2,-75.0
2020-03-23,189.5,18.2,-75.0
2020-03-24,189.5,18.2,-75.0
2020-03-25,189.5,18.2,-75.0
2020-03-26,189.5,18.2,-75.0
2020-03-27,189.5,18.2,-75.0
2020-03-30,189.5,18.2,-75.0
2020-03-31,189.5,18.2,-75.0
2020-04-01,189.5,18.2,-75.0
2020-04-02,189.5,18.2,-75.0
2020-04-03,189.5,18.2,-75.0
2020-04-06,189.5,18.2,-75.0
2020-04-07,189.5,18.2,-75.0
2020-04-08,189.5,18.2,-75.0
2020-04-09,189.5,18.2,-75.0
2020-04-13,189.5,18.2,-75.0
2020-04-14,189.5,18.2,-75.0
2020-04-15,189.5,18.2,-75.0
2020-04-16,189.5,18.2,-75.0
2020-04-17,189.5,18.2,-75.0
2020-04-20,189.5,18.2,-75.0
2020-04-21,189.5,18.2,-75.0
2020-04-22,189.5,18.2,-75.0
2020-04-23,189.5,18.2,-75.0
2020-04-24,189.5,18.2,-75.0
2020-04-27,189.5,18.2,-75.0
2020-04-28,189.5,18.2,-75.0
2020-04-29,189.5,18.2,-75.0
2020-04-30,189.5,18.2,-75.0
2020-05-01,189.5,18.2,-75.0
2020-05-04,189.5,18.2,-75.0
2020-05-05,189.5,18.2,-75.0
2020-05-06,189.5,18.2,-75.0
2020-05-07,189.5,18.2,-75.0
2020-05-08,189.5,18.2,-75.0
2020-05-11,189.5,18.2,-75.0
2020-05-12,189.5,18.2,-75.0
2020-05-13,189.5,18.2,-75.0
2020-05-14,189.5,18.2,-75.0
2020-05-15,189.5,18.2,-75.0
2020-05-18,189.5,18.2,-75.0
2020-05-19,189.5,18.2,-75.0
2020-05-20,189.5,18.2,-75.0
2020-05-21,189.5,18.2,-75.0
2020-05-22,189.5,18.2,-75.0
2020-05-26,189.5,18.2,-75.0
2020-05-27,189.5,18.2,-75.0
2020-05-28,189.5,18.2,-75.0
2020-05-29,189.5,18.2,-75.0
2020-06-01,189.5,18.2,-75.0
2020-06-02,189.5,18.2,-75.0
2020-06-03,189.5,18.2,-75.0
2020-06-04,189.5,18.2,-75.0
2020-06-05,189.5,18.2,-75.0
2020-06-08,189.5,18.2,-75.0
2020-06-09,189.5,18.2,-75.0
2020-06-10,189.5,18.2,-75.0
2020-06-11,189.5,18.2,-75.0
2020-06-12,189.5,18.2,-75.0
2020-06-15,189.5,18.2,-75.0
2020-06-16,189.5,18.2,-75.0
2020-06-17,189.5,18.2,-75.0
2020-06-18,189.5,18.2,-75.0
2020-06-19,189.5,18.2,-75.0
2020-06-22,189.5,18.2,-75.0
2020-06-23,189.5,18.2,-75.0
2020-06-24,189.5,18.2,-75.0
2020-06-25,189.5,18.2,-75.0
2020-06-26,189.5,18.2,-75.0
2020-06-29,189.5,18.2,-75.0
2020-06-30,193.0,18.0,-88.0
2020-07-01,193.0,18.0,-88.0
2020-07-02,193.0,18.0,-88.0
2020-07-06,193.0,18.0,-88.0
2020-07-07,193.0,18.0,-88.0
2020-07-08,193.0,18.0,-88.0
2020-07-09,193.0,18.0,-88.0
2020-07-10,193.0,18.0,-88.0
2020-07-13,193.0,18.0,-88.0
2020-07-14,193.0,18.0,-88.0
2020-07-15,193.0,18.0,-88.0
2020-07-16,193.0,18.0,-88.0
2020-07-17,193.0,18.0,-88.0
2020-07-20,193.0,18.0,-88.0
2020-07-21,193.0,18.0,-88.0
2020-07-22,193.0,18.0,-88.0
2020-07-23,193.0,18.0,-88.0
2020-07-24,193.0,18.0,-88.0
2020-07-27,193.0,18.0,-88.0
2020-07-28,193.0,18.0,-88.0
2020-07-29,193.0,18.0,-88.0
2020-07-30,193.0,18.0,-88.0
2020-07-31,193.0,18.0,-88.0
2020-08-03,193.0,18.0,-88.0
2020-08-04,193.0,18.0,-88.0
2020-08-05,193.0,18.0,-88.0
2020-08-06,193.0,18.0,-88.0
2020-08-07,193.0,18.0,-88.0
2020-08-10,193.0,18.0,-88.0
2020-08-11,193.0,18.0,-88.0
2020-08-12,193.0,18.0,-88.0
2020-08-13,193.0,18.0,-88.0
2020-08-14,193.0,18.0,-88.0
2020-08-17,193.0,18.0,-88.0
2020-08-18,193.0,18.0,-88.0
2020-08-19,193.0,18.0,-88.0
2020-08-20,193.0,18.0,-88.0
2020-08-21,193.0,18.0,-88.0
2020-08-24,193.0,18.0,-88.0
2020-08-25,193.0,18.0,-88.0
2020-08-26,193.0,18.0,-88.0
2020-08-27,193.0,18.0,-88.0
2020-08-28,193.0,18.0,-88.0
2020-08-31,193.0,18.0,-88.0
2020-09-01,193.0,18.0,-88.0
2020-09-02,193.0,18.0,-88.0
2020-09-03,193.0,18.0,-88.0
2020-09-04,193.0,18.0,-88.0
2020-09-08,193.0,18.0,-88.0
2020-09-09,193.0,18.0,-88.0
2020-09-10,193.0,18.0,-88.0
2020-09-11,193.0,18.0,-88.0
2020-09-14,193.0,18.0,-88.0
2020-09-15,193.0,18.0,-88.0
2020-09-16,193.0,18.0,-88.0
2020-09-17,193.0,18.0,-88.0
2020-09-18,193.0,18.0,-88.0
2020-09-21,193.0,18.0,-88.0
2020-09-22,193.0,18.0,-88.0
2020-09-23,193.0,18.0,-88.0
2020-09-24,193.0,18.0,-88.0
2020-09-25,193.0,18.0,-88.0
2020-09-28,193.0,18.0,-88.0
2020-09-29,193.0,18.0,-88.0
2020-09-30,193.0,18.0,-88.0
2020-10-01,193.0,18.0,-88.0
2020-10-02,193.0,18.0,-88.0
2020-10-05,193.0,18.0,-88.0
2020-10-06,193.0,18.0,-88.0
2020-10-07,193.0,18.0,-88.0
2020-10-08,193.0,18.0,-88.0
2020-10-09,193.0,18.0,-88.0
2020-10-12,193.0,18.0,-88.0
2020-10-13,193.0,18.0,-88.0
2020-10-14,193.0,18.0,-88.0
2020-10-15,193.0,18.0,-88.0
2020-10-16,193.0,18.0,-88.0
2020-10-19,193.0,18.0,-88.0
2020-10-20,193.0,18.0,-88.0
2020-10-21,193.0,18.0,-88.0
2020-10-22,193.0,18.0,-88.0
2020-10-23,193.0,18.0,-88.0
2020-10-26,193.0,18.0,-88.0
2020-10-27,193.0,18.0,-88.0
2020-10-28,193.0,18.0,-88.0
2020-10-29,193.0,18.0,-88.0
2020-10-30,193.0,18.0,-88.0
2020-11-02,193.0,18.0,-88.0
2020-11-03,193.0,18.0,-88.0
2020-11-04,193.0,18.0,-88.0
2020-11-05,193.0,18.0,-88.0
2020-11-06,193.0,18.0,-88.0
2020-11-09,193.0,18.0,-88.0
2020-11-10,193.0,18.0,-88.0
2020-11-11,193.0,18.0,-88.0
2020-11-12,193.0,18.0,-88.0
2020-11-13,193.0,18.0,-88.0
2020-11-16,193.0,18.0,-88.0
2020-11-17,193.0,18.0,-88.0
2020-11-18,193.0,18.0,-88.0
2020-11-19,193.0,18.0,-88.0
2020-11-20,193.0,18.0,-88.0
2020-11-23,193.0,18.0,-88.0
2020-11-24,193.0,18.0,-88.0
2020-11-25,193.0,18.0,-88.0
2020-11-27,193.0,18.0,-88.0
2020-11-30,193.0,18.0,-88.0
2020-12-01,193.0,18.0,-88.0
2020-12-02,193.0,18.0,-88.0
2020-12-03,193.0,18.0,-88.0
2020-12-04,193.0,18.0,-88.0
2020-12-07,193.0,18.0,-88.0
2020-12-08,193.0,18.0,-88.0
2020-12-09,193.0,18.0,-88.0
2020-12-10,193.0,18.0,-88.0
2020-12-11,193.0,18.0,-88.0
2020-12-14,193.0,18.0,-88.0
2020-12-15,193.0,18.0,-88.0
2020-12-16,193.0,18.0,-88.0
2020-12-17,193.0,18.0,-88.0
2020-12-18,193.0,18.0,-88.0
2020-12-21,193.0,18.0,-88.0
2020-12-22,193.0,18.0,-88.0
2020-12-23,193.0,18.0,-88.0
2020-12-24,193.0,18.0,-88.0
2020-12-28,193.0,18.0,-88.0
2020-12-29,193.0,18.0,-88.0
2020-12-30,193.0,18.0,-88.0
2020-12-31,196.5,18.4,-145.0
2021-01-04,196.5,18.4,-145.0
2021-01-05,196.5,18.4,-145.0
2021-01-06,196.5,18.4,-145.0
2021-01-07,196.5,18.4,-145.0
2021-01-08,196.5,18.4,-145.0
2021-01-11,196.5,18.4,-145.0
2021-01-12,196.5,18.4,-145.0
2021-01-13,196.5,18.4,-145.0
2021-01-14,196.5,18.4,-145.0
2021-01-15,196.5,18.4,-145.0
2021-01-19,196.5,18.4,-145.0
2021-01-20,196.5,18.4,-145.0
2021-01-21,196.5,18.4,-145.0
2021-01-22,196.5,18.4,-145.0
2021-01-25,196.5,18.4,-145.0
2021-01-26,196.5,18.4,-145.0
2021-01-27,196.5,18.4,-145.0
2021-01-28,196.5,18.4,-145.0
2021-01-29,196.5,18.4,-145.0
2021-02-01,196.5,18.4,-145.0
2021-02-02,196.5,18.4,-145.0
2021-02-03,196.5,18.4,-145.0
2021-02-04,196.5,18.4,-145.0
2021-02-05,196.5,18.4,-145.0
2021-02-08,196.5,18.4,-145.0
2021-02-09,196.5,18.4,-145.0
2021-02-10,196.5,18.4,-145.0
2021-02-11,196.5,18.4,-145.0
2021-02-12,196.5,18.4,-145.0
2021-02-16,196.5,18.4,-145.0
2021-02-17,196.5,18.4,-145.0
2021-02-18,196.5,18.4,-145.0
2021-02-19,196.5,18.4,-145.0
2021-02-22,196.5,18.4,-145.0
2021-02-23,196.5,18.4,-145.0
2021-02-24,196.5,18.4,-145.0
2021-02-25,196.5,18.4,-145.0
2021-02-26,196.5,18.4,-145.0
2021-03-01,196.5,18.4,-145.0
2021-03-02,196.5,18.4,-145.0
2021-03-03,196.5,18.4,-145.0
2021-03-04,196.5,18.4,-145.0
2021-03-05,196.5,18.4,-145.0
2021-03-08,196.5,18.4,-145.0
2021-03-09,196.5,18.4,-145.0
2021-03-10,196.5,18.4,-145.0
2021-03-11,196.5,18.4,-145.0
2021-03-12,196.5,18.4,-145.0
2021-03-15,196.5,18.4,-145.0
2021-03-16,196.5,18.4,-145.0
2021-03-17,196.5,18.4,-145.0
2021-03-18,196.5,18.4,-145.0
2021-03-19,196.5,18.4,-145.0
2021-03-22,196.5,18.4,-145.0
