date,AIG,AXP,BAC,BK,BKU,BLK,BRK_B,C,CB,CBSH,CFG,CFR,CME,COF,EWBC,FCNCA,FITB,GS,HBAN,ICE,JPM,KEY,KRE,MA,MCO,MET,MS,MTB,PGR,PNC,SCHW,SPGI,TFC,TRV,USB,V,WAL,WFC,XLF,ZION
2018-07-24,43.311153411865234,91.50426483154297,25.341686248779297,,31.609708786010742,414.2763671875,198.4600067138672,54.02111053466797,117.45240783691406,44.63340759277344,28.420991897583008,89.21281433105469,124.80014038085938,85.91717529296875,53.892539978027344,400.08740234375,21.6289119720459,196.06666564941406,10.646708488464355,68.74021911621094,91.85604095458984,14.304031372070312,50.282440185546875,200.29959106445312,172.67076110839844,33.9973030090332,39.82562255859375,134.4478302001953,46.801204681396484,107.80341339111328,47.134971618652344,187.6371612548828,35.54351806640625,104.87683868408203,37.43040466308594,132.129150390625,50.14997863769531,46.56517028808594,24.076812744140625,39.94816207885742
2018-07-25,43.206302642822266,92.33195495605469,25.53896141052246,,30.76399803161621,417.20697021484375,197.61000061035156,54.515174865722656,118.37761688232422,44.17426300048828,28.335819244384766,89.11113739013672,125.58538055419922,85.8824234008789,53.206329345703125,400.24298095703125,21.584672927856445,196.7399444580078,10.514411926269531,69.0549545288086,92.68489837646484,14.242583274841309,49.744266510009766,204.6767578125,173.9637908935547,33.853477478027344,39.87249755859375,133.66387939453125,46.903663635253906,107.47208404541016,47.206302642822266,189.0986785888672,35.42469787597656,106.16310119628906,37.408660888671875,134.59182739257812,49.13685607910156,46.46940612792969,24.12837028503418,39.39002990722656
2018-07-26,43.75474166870117,92.21497344970703,25.43210220336914,,30.546751022338867,411.1990051269531,197.4600067138672,54.22632598876953,119.80912017822266,44.33592224121094,28.36421012878418,86.38874053955078,123.31847381591797,83.76403045654297,53.92521667480469,400.7483215332031,21.791149139404297,197.0890350341797,10.660636901855469,69.28878021240234,92.41934204101562,14.433754920959473,49.9932746887207,198.18743896484375,172.75450134277344,34.23198318481445,39.83344650268555,134.2460174560547,47.3764762878418,107.38174438476562,46.94771957397461,186.65989685058594,35.690311431884766,108.86175537109375,37.9449462890625,134.45974731445312,49.454524993896484,46.53325271606445,24.11977195739746,39.52000427246094
2018-07-27,43.84346389770508,93.42951965332031,25.53073501586914,,30.48467445373535,409.416259765625,197.9499969482422,54.492374420166016,120.3590316772461,44.01258850097656,28.46358299255371,87.44485473632812,122.59990692138672,82.0189437866211,53.88438415527344,395.6462707519531,21.76165199279785,197.5296173095703,10.79990005493164,68.61432647705078,93.3688735961914,14.522518157958984,49.91294860839844,193.95361328125,164.27120971679688,34.4893684387207,39.880306243896484,136.2951202392578,47.17947769165039,108.74478149414062,46.85853576660156,179.48435974121094,35.872047424316406,109.9041976928711,38.118865966796875,132.77076721191406,48.89643096923828,46.78862762451172,24.171323776245117,39.51236343383789
2018-07-30,44.311248779296875,90.73055267333984,25.736234664916992,,30.577781677246094,407.18572998046875,199.08999633789062,54.94843292236328,122.06982421875,43.456459045410156,28.44228744506836,87.39791107177734,119.42913055419922,81.41120910644531,53.16548538208008,400.05828857421875,21.93863868713379,198.6184844970703,10.785974502563477,66.80681610107422,93.93215942382812,14.440581321716309,49.60771179199219,189.10813903808594,158.88540649414062,34.64076614379883,39.9981803894043,136.333984375,46.82485580444336,109.46776580810547,45.76176071166992,176.86068725585938,35.955928802490234,110.21524810791016,38.394256591796875,128.77938842773438,48.578765869140625,46.67689514160156,24.18851661682129,40.047550201416016
2018-07-31,44.52901840209961,89.53399658203125,25.382783889770508,,30.15104103088379,409.28607177734375,197.8699951171875,54.64439392089844,121.95637512207031,43.19778060913086,28.4279842376709,86.4356918334961,117.88079833984375,81.88872528076172,53.07530212402344,395.35479736328125,21.82064437866211,197.35504150390625,10.7511568069458,66.4650650024414,92.49979400634766,14.249409675598145,49.40690612792969,189.23236083984375,159.17373657226562,34.62562561035156,39.73100662231445,134.54873657226562,47.289794921875,109.06861114501953,45.52992248535156,176.47328186035156,35.515560150146484,109.40819549560547,38.41598892211914,129.0247344970703,48.698974609375,45.71925735473633,24.016658782958984,39.527652740478516
2018-08-01,44.35159683227539,89.47101593017578,25.68691635131836,,30.6864013671875,390.3098449707031,197.85000610351562,54.67479705810547,120.84785461425781,43.74099349975586,28.528045654296875,88.07850646972656,119.59207916259766,82.64402770996094,53.65737533569336,404.1788635253906,21.96076011657715,196.19961547851562,10.785974502563477,66.2492446899414,93.07113647460938,14.39962387084961,49.920982360839844,192.29066467285156,159.20172119140625,34.5347900390625,39.43238830566406,134.7117462158203,47.69169616699219,109.21171569824219,45.369415283203125,174.0873260498047,35.72526550292969,108.41616821289062,38.1261100769043,130.44956970214844,49.34290313720703,46.00654602050781,24.016658782958984,40.37630844116211
2018-08-02,44.48869705200195,89.72293090820312,25.711580276489258,,31.020030975341797,386.9395446777344,198.05999755859375,54.606388092041016,120.14083099365234,44.42647171020508,28.792461395263672,89.40058898925781,119.30319213867188,83.1476058959961,54.05908966064453,407.88140869140625,22.130369186401367,194.4956817626953,10.946126937866211,65.54782104492188,93.46541595458984,14.563478469848633,50.3868522644043,193.06478881835938,159.88999938964844,34.966285705566406,39.14164352416992,135.5577392578125,48.605804443359375,109.30206298828125,44.70064163208008,173.69114685058594,35.872047424316406,107.88652038574219,38.0826301574707,131.0817413330078,49.40301513671875,46.51729202270508,24.02525520324707,40.92678451538086
2018-08-03,43.27082443237305,90.67655944824219,25.9006290435791,,30.903644561767578,392.7113342285156,200.24000549316406,55.371299743652344,121.16207122802734,44.22600173950195,28.885358810424805,87.96116638183594,119.74027252197266,84.28971862792969,53.32946014404297,413.50823974609375,21.90913963317871,194.578857421875,10.95309066772461,65.4758529663086,94.22186279296875,14.583963394165039,49.92900848388672,192.29066467285156,160.62486267089844,34.63014221191406,39.220218658447266,135.38697814941406,48.503360748291016,109.21925354003906,44.84330368041992,174.39553833007812,36.067752838134766,109.03829193115234,38.34352111816406,131.93099975585938,49.04240417480469,46.9482307434082,24.162736892700195,40.78152847290039
2018-08-06,43.08531951904297,90.79351806640625,25.908851623535156,,30.973478317260742,393.57427978515625,206.05999755859375,55.378936767578125,121.06604766845703,44.51054382324219,28.67812156677246,88.11761474609375,119.91810607910156,84.158935546875,53.214683532714844,414.9853820800781,21.798521041870117,196.1082000732422,10.99487018585205,65.26905822753906,94.24598693847656,14.542996406555176,50.025394439697266,192.6156463623047,159.5923614501953,35.0732307434082,39.2830810546875,135.9691162109375,48.4088020324707,109.49787902832031,44.94138717651367,174.79168701171875,35.94194030761719,109.29048156738281,38.358001708984375,131.82716369628906,49.19695281982422,46.9961051940918,24.2916259765625,40.697410583496094
2018-08-07,42.73851776123047,91.73814392089844,25.9006290435791,,31.345911026000977,396.8306579589844,208.72000122070312,55.38658905029297,121.02238464355469,44.64633560180664,28.878211975097656,87.796875,121.0663833618164,84.83897399902344,53.009727478027344,418.8728332519531,21.85752296447754,197.68753051757812,11.050575256347656,66.29421997070312,94.59202575683594,14.652240753173828,50.12178039550781,193.6477813720703,161.1550750732422,35.180198669433594,39.39310073852539,136.2795867919922,48.716129302978516,109.88946533203125,45.289161682128906,178.04933166503906,36.14464569091797,109.24005126953125,38.62614440917969,132.36502075195312,49.0853271484375,46.940242767333984,24.403331756591797,40.81211853027344
2018-08-08,42.29490280151367,92.46687316894531,26.139005661010742,,31.70281982421875,396.49676513671875,208.94000244140625,55.75373840332031,120.00115203857422,45.15720748901367,29.30698585510254,87.96116638183594,121.30342102050781,85.11796569824219,53.41143798828125,427.2498474121094,22.012378692626953,196.47398376464844,11.196802139282227,65.84456634521484,94.78511810302734,14.754659652709961,50.523399353027344,193.87716674804688,160.55044555664062,35.42464828491211,39.3852424621582,137.49813842773438,48.787052154541016,110.20575714111328,45.030555725097656,177.2744903564453,36.354339599609375,108.62635040283203,38.78558349609375,132.742431640625,48.887855529785156,47.23551559448242,24.46347999572754,41.04146957397461
2018-08-09,41.940032958984375,92.65581512451172,25.974611282348633,,31.749372482299805,394.0953674316406,209.10000610351562,55.057682037353516,119.65200805664062,44.88560104370117,29.00684356689453,87.13192749023438,120.73297882080078,85.10924530029297,53.09989547729492,427.35675048828125,21.769025802612305,194.3211212158203,11.092354774475098,65.85356140136719,94.05286407470703,14.727350234985352,50.298500061035156,194.58438110351562,160.02951049804688,35.2336540222168,38.850887298583984,136.55897521972656,49.28351593017578,109.36231231689453,45.35240936279297,176.92236328125,36.06903839111328,108.92057037353516,38.756587982177734,132.11021423339844,48.553001403808594,46.97828674316406,24.317401885986328,40.63626480102539
