date,NOW,high,low,open,volume,SPY,HYG,BAA10Y,NFCI,Real_Yield,diluted_shares_m,sbc_pct_rev,insider_net_flow_m,MA10,MA20,MA50,MA200,Dist_200MA,Macro_MA50,Macro_MA200,BAA_MA60,BAA_Stress,RY_Surge,Price_Z,Macro_Z,Dynamic_Beta,Expected_Price_Z,Gap,Gap_Max_45,Gap_Upper,q1,q1_dot,q1_ddot,v_dot,Quadrant,CMF20,Vol_Ratio50,Score_Dim1_Pos,Score_Dim2_Vel,Score_Dim3_Lyapunov,Score_Dim4_Capital,Score_Dim5_Liquidity,Score_Dim6_Macro,Composite_Score,Dist_50MA,MA200_Slope,Trigger_Panic,Trigger_Stage,Trigger_Bubble_Top,Trigger_Bear_Top,Trigger_Top,Trigger_Overbought,Trigger_Oversold,Signal_Oversold,Signal_Overbought,Radar_Alert_Type,Radar_Alert_Reason,signal_ready,bench_nav,strat_nav,Position,action,strat_shares,strat_cash
2016-10-24,16.200000762939453,16.31599998474121,16.031999588012695,16.077999114990234,10638000,183.97076416015625,51.66681289672852,2.59,-0.374,0.11,164.0,19.5,-25.0,15.494200134277344,15.663600063323974,15.236440048217773,13.869880013465881,16.799862331406878,51.014591751098635,48.270037460327146,2.6653333333333338,False,False,1.5071278315447971,1.4450180866802924,-0.0009810202852152533,-0.0014175920555363,1.5085454236003335,1.5085454236003335,1.8880044833382426,16.799862331406878,0.1965441638705716,0.16595118192857758,6.563588524615617,1,0.12245071750506437,1.5289996823567098,70.32657657657657,56.43507972665148,64.08934707903781,91.42983294112165,70.37480245069386,58.04967801287948,67.01094004902615,6.324054120728741,-0.4910917814482456,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,75728.0531912247,72169.818002869,1.0,HOLD,4454.926827409232,0.0
2016-10-25,15.958000183105469,16.389999389648438,15.881999969482422,16.22599983215332,10585000,183.3544006347656,51.63727951049805,2.58,-0.374,0.07,164.0,19.5,-25.0,15.514000129699706,15.671100091934203,15.248640060424805,13.871140012741089,15.044619021530096,51.03293380737305,48.30327140808105,2.6628333333333334,False,False,1.3483858477860744,1.418082917638721,0.0028544546262302675,0.004047853344631962,1.3443379944414424,1.5085454236003335,1.8748184513390362,15.044619021530096,0.19088839951138983,0.11276972592098722,5.024486495718026,1,0.03254587437648303,1.4944169373841398,67.43532058492688,56.14334470989761,59.55377574370709,91.38686233208253,57.820428904168665,57.62867647058823,65.23201888088269,4.651956632655295,-0.42375645079933477,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,74596.80430734192,71091.723127518,1.0,HOLD,4454.926827409232,0.0
2016-10-26,15.779999732971191,15.996000289916992,15.722000122070312,15.902000427246094,11460000,182.9862823486328,51.430419921875,2.6,-0.374,0.08,164.0,19.5,-25.0,15.58660011291504,15.662400054931641,15.266160049438476,13.869050011634826,13.778519208997059,51.049248046875,48.33524459838867,2.6603333333333334,False,False,1.2370252818254381,1.3171579649644358,0.007146614913490954,0.009413220755838232,1.2276120610696,1.5085454236003335,1.8616324193398401,13.778519208997059,0.562070180245378,0.11192253988739487,14.035326992118236,1,-0.01488578398884883,1.5866576765295095,63.42696629213483,76.64772727272727,77.08571428571429,91.34398162647457,52.26078360891445,58.56290174471992,72.01760747763718,3.365873814165966,-0.355640446071207,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,73764.72857147729,70298.74414692388,1.0,HOLD,4454.926827409232,0.0
2016-10-27,16.992000579833984,17.95800018310547,16.91200065612793,17.36400032043457,55561500,182.4982452392578,51.24129867553711,2.59,-0.374,0.13,164.0,19.5,-25.0,15.778000164031983,15.727200078964234,15.313720054626465,13.877220015525818,22.4452776462348,51.060373077392576,48.368765392303466,2.6574999999999998,False,False,2.000525164662114,1.2258782818829101,0.013051379302304593,0.015999402435311328,1.9845257622268024,1.9845257622268024,1.9263124152109807,22.4452776462348,1.4015856978842887,0.25273139963245,66.88145164711668,1,-0.222465339650793,6.761461682434052,79.51739618406285,98.35414301929626,98.00228310502283,91.30119053957392,40.565794040959325,58.027522935779814,84.45131743897159,10.959326141661379,-0.20566918761189554,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,79430.31253916479,75698.11923445565,1.0,HOLD,4454.926827409232,0.0
2016-10-28,17.224000930786133,17.47800064086914,16.916000366210938,17.04199981689453,15511500,181.9589080810547,50.99304962158203,2.6,-0.387,0.13,164.0,19.5,-25.0,15.988000297546387,15.796900129318237,15.365920066833496,13.885130019187928,24.046378424829765,51.062549057006834,48.40005319595337,2.6548333333333334,False,False,2.1267280475351926,1.1098945824747088,0.01888965304902921,0.020965523583944386,2.105762523951248,2.105762523951248,1.9441351011686268,24.046378424829765,1.519410923020987,0.24676093003161936,74.02945528426854,1,-0.2196932299871597,1.8415188508893858,82.23094170403587,99.26303854875283,98.11858608893957,91.25848878787039,37.64458059987968,57.17231897341888,85.15729746641179,12.092220028940561,-0.06427194199881044,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,80514.81464347822,76731.66382188072,1.0,HOLD,4454.926827409232,0.0
2016-10-31,17.582000732421875,17.607999801635742,17.17799949645996,17.22599983215332,13953500,181.9674835205078,50.83940887451172,2.61,-0.387,0.11,164.0,19.5,-25.0,16.253400325775146,15.880300188064576,15.4228000831604,13.896700024604797,26.519250603669537,51.064699478149414,48.43351928710938,2.6528333333333336,False,False,2.319820005300684,1.035720346068329,0.024646134078573724,0.025526502517106815,2.294293502783577,2.294293502783577,1.9737641332269082,26.519250603669537,1.8985394534211548,0.34039905791011665,114.97394768120427,1,-0.17589007546064603,1.617112758079188,86.95408734602464,99.94337485843715,99.37357630979498,91.21587608906098,37.57634217018619,57.76098901098901,86.83649128570954,14.000056005517628,0.10488312574116489,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,82188.31012149944,78326.52674239497,1.0,HOLD,4454.926827409232,0.0
2016-11-01,17.378000259399414,17.511999130249023,17.18199920654297,17.489999771118164,12812500,180.6490173339844,50.64112854003906,2.61,-0.387,0.11,164.0,19.5,-25.0,16.46800031661987,15.956400203704835,15.484800090789795,13.909270024299621,24.938262227608373,51.06452491760254,48.466759052276615,2.6511666666666667,False,False,2.1596465580811746,0.9426881907265111,0.02960191729606422,0.027905377857862596,2.131741180223312,2.294293502783577,1.9806494910433006,24.938262227608373,1.5151986945642812,0.26486205901057824,77.9182869772175,1,-0.16779851948576313,1.464310816756857,84.17225950782998,99.03846153846153,98.35039817974972,91.17335216204343,36.496286307498025,57.75388838060384,85.74761732102704,12.226184112868694,0.25255467261098297,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,82234.6954335655,78417.71956232304,1.0,HOLD,4454.926827409232,1000.0
2016-11-02,16.917999267578125,17.384000778198242,16.90999984741211,17.20400047302246,8233000,179.56173706054688,50.41554641723633,2.63,-0.387,0.11,164.0,19.5,-25.0,16.581400203704835,16.00800018310547,15.532680072784423,13.919550018310547,21.541280021043235,51.05644058227539,48.50034397125244,2.65,False,False,1.8522499326723052,0.8379457422124769,0.03395210645353156,0.02845002304188153,1.8237999096304236,2.294293502783577,1.9802944828075377,21.541280021043235,0.773473542745357,0.042280672499995786,19.93190832796888,1,-0.19989493482689533,0.9341022781294345,77.26256983240224,86.8361581920904,83.01136363636364,91.1309167269097,23.416891064871486,58.66087751371115,78.68695983557004,8.91873899611818,0.3633964903134168,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,80084.38815355906,76368.44880322352,1.0,HOLD,4514.035471651605,0.0
2016-11-03,16.775999069213867,17.01799964904785,16.70599937438965,16.913999557495117,8146500,178.7399444580078,50.42738723754883,2.67,-0.387,0.14,164.0,19.5,-25.0,16.682000064849852,16.06300015449524,15.577120056152344,13.929020013809204,20.439191346830246,51.05140502929687,48.53251502990722,2.6493333333333333,True,False,1.7466401027882343,0.8358353861683869,0.0392875941499364,0.03283796142793895,1.7138021413602953,2.294293502783577,1.979939474571775,20.439191346830246,0.6712515842062391,-0.14606682273560992,3.91508095532925,1,-0.20262628427066415,0.9179165272298889,75.16741071428571,82.56207674943566,55.33484676503973,91.08856950493961,22.403473668498158,61.02739726027397,72.24000225926224,7.696409918777082,0.4502912723707737,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,79412.20471012559,75727.4548708257,1.0,HOLD,4514.035471651605,0.0
2016-11-04,16.642000198364258,16.95400047302246,16.6200008392334,16.799999237060547,8154000,178.54302978515625,50.45114135742188,2.67,-0.399,0.11,164.0,19.5,-25.0,16.745000171661378,16.109900140762328,15.615560054779053,13.93556001663208,19.421108133149534,51.04497016906738,48.561433429718015,2.648833333333333,True,False,1.6520379977836155,0.8382524362687348,0.04535475786760497,0.038018736278898436,1.614019261504717,2.294293502783577,1.9795844663360125,19.421108133149534,0.3952736315938544,-0.22482745828542647,-1.2101846504826748,1,-0.24154514755763157,0.9124561340686089,73.74581939799332,66.79819616685457,25.34013605442177,91.04631021859447,21.449345922691972,59.30656934306569,62.38238169515591,6.573188153255311,0.4944112566882813,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,78777.89698759104,75122.5792146493,1.0,HOLD,4514.035471651605,0.0
2016-11-07,17.01799964904785,17.163999557495117,16.878000259399414,16.95400047302246,7046500,182.48114013671875,51.15763473510742,2.66,-0.399,0.12,164.0,19.5,-25.0,16.826800060272216,16.16050009727478,15.661920051574707,13.944550013542175,22.040507799225228,51.0538362121582,48.59609397888184,2.6480000000000006,True,False,1.86245206386865,1.1432431680127064,0.05428380239482026,0.062059586221630055,1.80039247764702,2.294293502783577,1.9792294581002499,22.040507799225228,0.524064546781835,-0.27489498132786394,-2.8556226495763326,1,-0.24831032158026958,0.7827174563820928,78.22939866369711,73.70495495495496,19.195922989807475,91.00413859151075,16.0297200073645,58.47766636280765,63.48367931616491,8.658450515693948,0.5383608221830243,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,80557.7579201882,76819.85407235657,1.0,HOLD,4514.035471651605,0.0
2016-11-08,17.100000381469727,17.200000762939453,16.75,16.893999099731445,5680500,183.30300903320312,51.04481506347656,2.62,-0.399,0.15,164.0,19.5,-25.0,16.941000080108644,16.227500104904173,15.710360050201416,13.952090015411377,22.562285366027325,51.05540771484375,48.62820734024048,2.6466666666666665,False,False,1.8949724478181431,1.0839981553238374,0.06352254168755271,0.06885831801078869,1.8261141298073544,2.294293502783577,1.9772499017043499,22.562285366027325,0.7517666344497229,-0.15268641202291167,5.483118325845795,1,-0.21588460215141467,0.6292286424479264,79.47719688542826,85.9955005624297,61.255656108597286,90.96205434849384,10.407502268368038,56.44353369763206,74.25254544736296,8.845375451789819,0.5835857946494183,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,80945.92311515512,77190.00828721032,1.0,HOLD,4514.035471651605,0.0
2016-11-09,16.996000289916992,17.209999084472656,16.667999267578125,16.79800033569336,6786500,185.2463531494141,50.6886100769043,2.66,-0.399,0.25,164.0,19.5,-25.0,17.062600135803223,16.32460012435913,15.75652006149292,13.961700015068054,21.73302870997723,51.04926986694336,48.65887954711914,2.6460000000000004,True,False,1.8134396917156348,0.9162874982988702,0.07230451925553663,0.06625172706435815,1.7471879646512767,2.294293502783577,1.9720212489881834,21.73302870997723,0.7954509500980171,0.004395481470532037,17.637197327046167,1,-0.2259565413140746,0.7477544778224378,77.61111111111111,87.24719101123596,80.96045197740114,90.92005721551176,14.55952380952381,58.48498635122839,78.37931222807764,7.866459240915871,0.6680342442741443,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,80453.62000246518,76720.54818488627,1.0,HOLD,4514.035471651605,0.0
2016-11-10,16.42799949645996,17.540000915527344,16.40999984741211,17.149999618530273,13004500,185.7086639404297,50.02370071411133,2.6,-0.399,0.27,164.0,19.5,-25.0,17.00620002746582,16.3921000957489,15.79440004348755,13.980270013809204,17.50845640665118,51.03381713867188,48.68509397506714,2.6445000000000003,False,False,1.4570612012461375,0.6084536315993595,0.08030314040118608,0.04886073740593492,1.4082004638402026,2.294293502783577,1.9667925962720172,17.50845640665118,-0.49368212395836186,-0.23298674163292019,2.858527000279871,4,-0.2966981991209231,1.4073783877674026,71.08768035516093,24.074074074074073,50.5079006772009,90.87814691968899,33.86061114431347,55.22727272727273,57.36549162245312,4.011544922427501,0.7425838760795967,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,77764.8862287313,74156.57245529497,1.0,HOLD,4514.035471651605,0.0
2016-11-11,16.525999069213867,16.56599998474121,16.100000381469727,16.36199951171875,9260000,185.2805938720703,49.554664611816406,2.6,-0.412,0.27,164.0,19.5,-25.0,16.936399841308592,16.46220006942749,15.82892002105713,14.000690007209778,18.03703288123625,51.00697090148926,48.708226661682126,2.6428333333333334,False,False,1.49787586853555,0.3874599904703973,0.08974917311096776,0.03477421375830161,1.4631016547772484,2.294293502783577,1.9615639435558507,18.03703288123625,-0.6009345543593515,-0.1992416371906412,1.1340421290478797,4,-0.25677813275272865,0.9988544455494875,71.89578713968957,20.01121076233184,41.77001127395716,90.83632318930026,24.997645537414872,54.01907356948229,54.75945438447169,4.403832019047522,0.832257154683877,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,78228.78480794138,74598.94600291281,1.0,HOLD,4514.035471651605,0.0
2016-11-14,16.65399932861328,16.784000396728516,16.459999084472656,16.577999114990234,6796000,185.4262084960937,49.92275238037109,2.6,-0.412,0.4,164.0,19.5,-25.0,16.843599700927733,16.54850001335144,15.857040004730225,14.022000002861024,18.770498668793177,50.98277969360352,48.73453504562378,2.6416666666666666,False,True,1.5551745506572454,0.5482701891637511,0.09834493522340666,0.05391959623823402,1.5012549544190115,2.294293502783577,1.9563352908396843,18.770498668793177,-0.774875193487636,-0.25978794805389416,5.58552986356119,4,-0.23905234013247473,0.7380851274109126,72.70210409745293,15.173572228443449,61.542792792792795,90.7945857537646,14.10340591319354,54.01542649727767,57.9410721911307,5.0259022090208525,0.9016527523395947,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,78834.69702577342,75176.74371422236,1.0,HOLD,4514.035471651605,0.0
2016-11-15,17.124000549316406,17.243999481201172,16.639999389648438,16.68600082397461,8268500,186.8729858398437,50.58173751831055,2.59,-0.412,0.41,164.0,19.5,-25.0,16.818199729919435,16.643100023269653,15.888640022277832,14.050370006561279,21.87579785537474,50.970591430664065,48.765732803344726,2.6406666666666667,False,True,1.811604535308315,0.8452455885374716,0.10840080334907412,0.09162530082472288,1.719979234483592,2.294293502783577,1.951106638123514,21.87579785537474,-0.3062464372233634,-0.2116026143346173,-0.21913047991441204,4,-0.20454092263521204,0.9027722428515736,78.04203539823008,32.718120805369125,31.439820022497187,90.752934343639,22.338079500339596,53.37715321849502,56.630467810375634,7.775118105177327,1.014431253510461,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,81059.53222029722,77298.34589619582,1.0,HOLD,4514.035471651605,0.0
2016-11-16,17.134000778198242,17.20599937438965,16.97800064086914,17.04800033569336,5325000,186.52203369140625,50.37992477416992,2.55,-0.412,0.39,164.0,19.5,-25.0,16.839799880981445,16.71060004234314,15.925080032348633,14.076740012168884,21.718528304242337,50.95719085693359,48.79483953475952,2.639166666666667,False,True,1.7948079182802752,0.7439729782301445,0.11843909416646595,0.08811548562590621,1.706692432654369,2.294293502783577,1.9458779854073476,21.718528304242337,0.0177248283199102,-0.1555452243556214,0.10925594578527544,1,-0.1890359407349117,0.5855914803862589,77.40331491712708,46.75977653631285,35.561797752808985,90.71136869061257,9.089523227116867,51.94746376811594,59.81134164432121,7.591300912735928,1.1292749668743627,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,81106.87009983786,77343.48728409306,1.0,HOLD,4514.035471651605,0.0
2016-11-17,17.365999221801758,17.43400001525879,17.101999282836914,17.15399932861328,4585500,187.48085021972656,50.24334716796875,2.54,-0.412,0.42,164.0,19.5,-25.0,16.898799896240234,16.790399980545043,15.970800018310547,14.104950008392334,23.1198920177465,50.94294212341308,48.823975238800045,2.6375,False,True,1.9060052607833007,0.6726452241549723,0.1285560567213017,0.08647261758977931,1.8195326431935213,2.294293502783577,1.942038314585374,23.1198920177465,0.26807006709162556,0.15235043820999747,10.281810223587701,1,-0.20133465350034094,0.5055906606583093,80.73951434878587,60.21205357142857,70.42648709315375,90.6698885275005,5.7570525698978745,51.289592760180994,70.17098855127422,8.735938098852989,1.2630464627713496,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,82205.0764015825,78390.7364878873,1.0,HOLD,4514.035471651605,0.0
2016-11-18,17.149999618530273,17.558000564575195,17.100000381469727,17.402000427246094,6241500,187.06134033203125,50.24334716796875,2.52,-0.425,0.44,164.0,19.5,-25.0,16.949599838256837,16.847300004959106,16.019480018615724,14.138390007019042,21.30093743266394,50.938460998535156,48.854819259643556,2.635666666666667,False,True,1.7666280104719447,0.6658642826753662,0.14065913746598102,0.09365989567052119,1.6729681148014235,2.294293502783577,1.9388931347104956,21.30093743266394,0.18798292995144053,0.1577834968621584,6.970273033117728,1,-0.24938338130801466,0.6851284910927252,76.46085997794928,55.46265328874024,64.51793721973094,90.62849358823806,11.840988233696764,49.18625678119349,66.54285849065597,7.057155404550016,1.4554850335751532,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,81182.60348408103,77415.70661685715,1.0,HOLD,4514.035471651605,0.0
2016-11-21,17.309999465942383,17.399999618530273,17.149999618530273,17.15999984741211,7527500,188.4739990234375,50.64707946777344,2.52,-0.425,0.42,164.0,19.5,-25.0,16.97879981994629,16.902799940109254,16.06756000518799,14.177800002098083,22.092281321302014,50.93852394104004,48.89024429321289,2.6338333333333335,False,True,1.8574519954019115,0.8549512688930044,0.15374033559025801,0.13144049499292743,1.7260115004089842,2.294293502783577,1.9357479548356176,22.092281321302014,0.005177352207678609,0.15601050913906292,0.195151656862719,1,-0.2521214039848613,0.8190861490383142,78.2488986784141,46.380846325167035,36.4501679731243,90.58718360787464,18.067993856332702,49.1869918699187,59.55390344442672,7.732595741688393,1.6726964178075923,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,81939.99149917674,78137.95160353425,1.0,HOLD,4514.035471651605,0.0
2016-11-22,17.246000289916992,17.336000442504883,17.083999633789062,17.25200080871582,6720500,188.8420867919922,51.02108001708984,2.53,-0.425,0.41,164.0,19.5,-25.0,16.993399810791015,16.967199945449828,16.122800006866456,14.215510001182556,21.318196015130773,50.953833694458005,48.9283650970459,2.632833333333333,False,True,1.8146754664547757,1.0344890306610448,0.16763950887745463,0.17342123303913165,1.6412542334156441,2.294293502783577,1.932602774960737,21.318196015130773,-0.12440893508965516,0.03636750042674165,-3.1046182642713007,4,-0.21428967680483738,0.7365092933543741,76.4026402640264,41.768631813125694,18.400447427293066,90.545958322568,14.980685037342262,49.81949458483754,54.68026857944306,6.966533620538508,1.8880324415926746,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,81637.03990464938,77849.05705279917,1.0,HOLD,4514.035471651605,0.0
2016-11-23,17.40999984741211,17.531999588012695,17.18600082397461,17.18600082397461,6751500,188.9447784423828,50.83111572265625,2.49,-0.425,0.44,164.0,19.5,-25.0,17.034799766540527,17.048699951171876,16.180760002136232,14.252569999694824,22.153407038657246,50.965578918457034,48.96584924697876,2.630666666666667,False,True,1.9042153416653387,0.9382995306845311,0.18115119007492622,0.16997407663024755,1.7342412650350911,2.294293502783577,1.9294575950858588,22.153407038657246,0.0420378328680016,0.00486260090961828,0.9517225429821161,1,-0.17921172596697862,0.7394633455527595,78.2967032967033,47.94444444444444,41.39664804469274,90.50481746957826,16.21845248398823,48.15148782687106,60.64841450781421,7.596922796664616,2.0833421740393434,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,82413.36126580588,78589.3568726673,1.0,HOLD,4514.035471651605,0.0
2016-11-25,17.54800033569336,17.67799949645996,17.299999237060547,17.381999969482422,3594000,189.6468505859375,50.89640808105469,2.48,-0.436,0.47,164.0,19.5,-25.0,17.146799850463868,17.076499938964844,16.220880012512207,14.291280002593995,22.788164042894856,50.97274681091309,49.00511201858521,2.6285000000000003,False,True,1.9808426864549298,0.9711370414861407,0.194604861178692,0.18898798914389606,1.7918546973110336,2.294293502783577,1.9263124152109807,22.788164042894856,0.5279707636243675,0.05198013930654838,14.775883755622484,1,0.05723364196314849,0.4041044599909595,80.29637760702525,74.1953385127636,77.95758928571429,90.46376078726222,27.928644180688366,47.18468468468469,73.51118101647816,8.181555637902868,2.2246350641124017,False,False,False,False,False,False,False,False,True,无,正常跟踪中,True,83066.61136317857,79212.29597187409,1.0,HOLD,4514.035471651605,0.0
2016-11-28,16.964000701904297,17.68000030517578,16.91200065612793,17.540000915527344,9084000,188.75645446777344,50.89045715332031,2.47,-0.436,0.47,164.0,19.5,-25.0,17.19060001373291,17.063499927520752,16.251000022888185,14.326020007133485,18.413911830472575,50.97956001281738,49.04112770080567,2.626,False,True,1.621745374014236,0.9657058027941942,0.20747860841055615,0.20036329609773837,1.4213820779164976,2.294293502783577,1.9231672353361025,18.413911830472575,0.03768789492363247,-0.030059007005561612,0.5806955044464494,1,0.0004103807868527306,1.024813713821559,71.32675438596492,47.83813747228381,39.297658862876254,90.42278801506748,44.83418182570725,46.917191719171925,58.20570440961775,4.387426484597314,2.3236711887498043,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,80302.1442052015,76576.10090951872,1.0,HOLD,4514.035471651605,0.0
2016-11-29,16.68400001525879,17.100000381469727,16.65399932861328,16.969999313354492,7811000,189.1246337890625,50.82515335083008,2.46,-0.436,0.44,164.0,19.5,-25.0,17.19360008239746,17.018599891662596,16.280720024108888,14.357400007247925,16.204883928955503,50.98447929382324,49.076617527008054,2.623166666666667,False,True,1.4440802905413748,0.9293277934260248,0.21988728977862634,0.2043473698123997,1.2397329207289751,2.294293502783577,1.9099812033369061,16.204883928955503,-0.2565614739837674,-0.0523477652382892,-2.814506925619518,4,-0.12488723756180571,0.8748997522368123,68.18181818181819,34.38538205980066,19.20935412026726,90.3818988935268,25.73650503202196,46.65017985611511,50.65172258672017,2.4770402694273614,2.39195552930015,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,78976.71066439536,75312.1678779141,1.0,HOLD,4514.035471651605,0.0
2016-11-30,16.6299991607666,16.95400047302246,16.531999588012695,16.850000381469727,7820000,188.6708526611328,50.84892654418945,2.45,-0.436,0.43,164.0,19.5,-25.0,17.144199943542482,16.98119983673096,16.312200012207033,14.385290002822876,15.604198149240084,50.991050186157224,49.11043247222901,2.6199999999999997,False,True,1.4013003493309721,0.9387615533906205,0.22984712538229637,0.21577164446625327,1.185528704864719,2.294293502783577,1.8967951713377,15.604198149240084,-0.6271599706134655,-0.10055020710476208,-3.4802219594240578,4,-0.17404917832288733,0.8716083068061231,67.12253829321664,19.303097345132745,16.96329254727475,90.34109316425231,22.802607524295198,46.40610961365678,46.86629844915486,1.9482298422147104,2.383709440428936,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,78721.08792063133,75068.40610523686,1.0,HOLD,4514.035471651605,0.0
2016-12-01,15.41800022125244,16.700000762939453,15.267999649047852,16.639999389648438,15621000,187.97740173339844,50.61096954345703,2.42,-0.436,0.48,164.0,19.5,-25.0,16.9725998878479,16.906199884414672,16.31304000854492,14.408120002746582,7.00910471048573,50.984506607055664,49.14285831451416,2.6161666666666665,False,True,0.6376712177136878,0.8063453478098873,0.24026519522033218,0.19373672240654924,0.4439344953071386,2.294293502783577,1.8836091393385037,7.00910471048573,-1.4709423593756608,-0.30259603844873245,34.20014405339773,4,-0.1941980220618496,1.7035193634785322,40.16393442622951,3.149171270718232,90.83333333333333,90.30037056992995,38.27705961798187,45.736086175942546,51.52975734804569,-5.4866523151028295,2.3540961209145794,False,False,False,False,False,False,False,True,False,无,正常跟踪中,True,73983.87325484249,70597.3999006658,1.0,HOLD,4514.035471651605,1000.0
2016-12-02,15.312000274658203,15.342000007629396,14.5600004196167,14.56999969482422,15514500,188.0715484619141,50.91511917114258,2.42,-0.446,0.49,164.0,19.5,-25.0,16.767199993133545,16.83299994468689,16.3076000213623,14.429940004348754,6.112709196520228,50.98063301086426,49.17637783050537,2.612,False,True,0.563347015711988,0.9708673295192088,0.25185152613993106,0.2445144186188121,0.3188325970931759,2.294293502783577,1.8704231073393076,6.112709196520228,-1.7007182821226272,-0.445737809149399,65.41144782154586,4,-0.06890737716041152,1.6611720768478777,38.59170305676856,2.5938189845474615,97.39178690344062,90.25973085431369,47.613580339902214,45.17937219730942,52.2198810093987,-6.105127335720169,2.304084706170908,False,False,False,False,False,False,False,True,False,无,正常跟踪中,True,73482.10346912214,70118.91238174624,1.0,HOLD,4579.3437254435685,0.0
2016-12-05,15.973999977111816,15.994000434875488,15.45199966430664,15.465999603271484,10865500,189.2017059326172,51.04627990722656,2.42,-0.446,0.45,164.0,19.5,-25.0,16.6496000289917,16.79959993362427,16.317280025482177,14.455120005607604,10.50755697541241,50.980559539794925,49.208645515441894,2.6078333333333332,False,True,0.9800980025905244,1.0406348245947743,0.26617055622591596,0.2769863500904496,0.7031116525000748,2.294293502783577,1.8572370753401115,10.50755697541241,-1.079338045725153,-0.2234051881297571,12.771765904895886,4,0.036569627012596716,1.1514649902927425,52.18102508178844,7.993384785005513,74.44567627494457,90.21917376222012,53.38392429211815,45.1836917562724,52.102682898024625,-2.103782296033841,2.2402126298066483,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,76659.03200619471,73150.4365654227,1.0,HOLD,4579.3437254435685,0.0
2016-12-06,15.92199993133545,16.0,15.694000244140623,16.0,8286500,189.8009185791016,51.30271911621094,2.44,-0.446,0.44,164.0,19.5,-25.0,16.510800075531005,16.74479994773865,16.32872001647949,14.481720004081726,9.945503198882621,50.990087356567386,49.242650966644284,2.6038333333333337,False,True,0.9421171806854564,1.1838957997677828,0.2808674571142923,0.3325178027690685,0.6095993779163879,2.294293502783577,1.8440510433409152,9.945503198882621,-1.2146778122419393,-0.19162326765163437,11.195471085309933,4,0.061726069973001896,0.8712488408232092,50.272331154684096,6.002202643171806,72.70210409745293,90.17869903952271,47.10628108307239,45.72515666965085,50.980780326654546,-2.490826499159552,2.143633017383995,False,False,False,False,False,False,False,True,False,无,正常跟踪中,True,76409.48441766298,72912.31048207392,1.0,HOLD,4579.3437254435685,0.0
2016-12-07,15.996000289916992,16.034000396728516,15.644000053405762,16.034000396728516,7070500,192.28366088867188,51.55913925170898,2.44,-0.446,0.42,164.0,19.5,-25.0,16.385800075531005,16.68959994316101,16.332480030059813,14.509150004386902,10.247673254847927,51.00180076599121,49.277568397521975,2.5995,False,True,0.9871543805747307,1.3297006746244466,0.29937842926489056,0.39808369936153215,0.5890706812131985,2.294293502783577,1.8348030440647425,10.247673254847927,-1.1070522760282846,-0.09597846108296382,-0.7193926216148528,4,0.07640869361036792,0.7441206000534627,51.19695321001088,7.315731573157316,28.042035398230087,90.13830643314644,42.78257042927876,45.72898032200358,42.53733372615288,-2.0601876721938863,2.0656311534367595,False,False,False,False,False,False,False,False,False,无,正常跟踪中,True,76764.61124031858,73251.18355982489,1.0,HOLD,4579.3437254435685,0.0
