date,ADBE,CDNS,CRM,CRWD,DDOG,FTNT,INTU,MSFT,NOW,ORCL,PANW,PLTR,SNOW,SNPS,WDAY
2012-08-13,32.27000045776367,12.529999732971191,35.670387268066406,,,4.877999782562256,51.538543701171875,23.962369918823242,6.486000061035156,25.62847137451172,10.453332901000977,,,30.579999923706055,
2012-08-14,32.11000061035156,12.380000114440918,35.033897399902344,,,4.77400016784668,51.2997932434082,23.914752960205078,6.455999851226807,25.62030601501465,9.966667175292969,,,30.290000915527344,
2012-08-15,32.90999984741211,12.539999961853027,35.41972732543945,,,4.881999969482422,52.34313201904297,23.970308303833008,5.935999870300293,25.78375244140625,10.454999923706055,,,30.90999984741211,
2012-08-16,33.650001525878906,12.649999618530273,36.115196228027344,,,4.980000019073486,53.112361907958984,24.4306640625,5.949999809265137,26.176015853881836,11.083333015441895,,,31.200000762939453,
2012-08-17,33.79999923706055,12.779999732971191,36.18153762817383,,,5.072000026702881,52.83826446533203,24.525915145874023,5.920000076293945,26.314952850341797,11.21500015258789,,,31.280000686645508,
2012-08-20,33.91999816894531,12.760000228881836,36.26510238647461,,,5.041999816894531,52.47574234008789,24.398916244506836,5.978000164031982,26.184202194213867,10.911666870117188,,,31.34000015258789,
2012-08-21,33.75,12.84000015258789,36.28229522705078,,,5.073999881744385,52.12207794189453,24.44654083251953,6.052000045776367,25.947195053100586,10.720000267028809,,,31.700000762939453,
2012-08-22,33.84000015258789,12.869999885559082,36.523128509521484,,,5.1519999504089355,52.74100875854492,24.24017333984375,5.96999979019165,25.90634536743164,10.541666984558105,,,31.649999618530273,
2012-08-23,33.5,12.899999618530273,36.06850051879883,,,5.138000011444092,51.45011901855469,24.017929077148438,5.806000232696533,25.81644630432129,10.6899995803833,,,33.2599983215332,
2012-08-24,32.2599983215332,12.729999542236328,36.50347137451172,,,5.122000217437744,51.66230773925781,24.256052017211914,5.940000057220459,26.110645294189453,10.795000076293945,,,33.279998779296875,
2012-08-27,32.31999969482422,12.770000457763672,36.63125991821289,,,5.257999897003174,52.104400634765625,24.35923194885254,5.854000091552734,26.012584686279297,10.614999771118164,,,33.31999969482422,
2012-08-28,32.060001373291016,13.069999694824219,35.66301345825195,,,5.283999919891357,51.971771240234375,24.31160545349121,5.863999843597412,25.808269500732422,10.649999618530273,,,33.439998626708984,
2012-08-29,31.959999084472656,13.020000457763672,35.78097152709961,,,5.302000045776367,52.17513656616211,24.32748794555664,5.8979997634887695,25.734716415405273,10.78833293914795,,,33.2400016784668,
2012-08-30,31.459999084472656,12.84000015258789,35.06584167480469,,,5.211999893188477,51.467796325683594,24.065553665161133,5.955999851226807,25.47319793701172,10.571666717529297,,,32.869998931884766,
2012-08-31,31.270000457763672,13.199999809265137,35.67775344848633,,,5.302000045776367,51.75956344604492,24.462413787841797,6.21999979019165,25.865476608276367,10.729999542236328,,,33.029998779296875,
2012-09-04,31.440000534057617,13.390000343322754,35.594200134277344,,,5.322000026702881,51.768409729003906,24.12111473083496,6.734000205993652,25.80008888244629,11.701666831970215,,,33.689998626708984,
2012-09-05,32.2599983215332,13.420000076293945,35.567169189453125,,,5.306000232696533,51.538543701171875,24.12111473083496,6.8379998207092285,26.208711624145508,11.666666984558105,,,33.689998626708984,
