date,BAA10Y,HY_OAS_3Y,NFCI,Real_Yield,DXY,CFNAI,INDPRO_YoY,Copper_Gold,HYG,SPY,QQQ,SMH,SOXX,IGV,XLE,OIL,AIG,AXP,BAC,BK,BKU,BLK,BRK_B,C,CB,CBSH,CFG,CFR,CME,COF,EWBC,FCNCA,FITB,GS,HBAN,ICE,JPM,KEY,KRE,MA,MCO,MET,MS,MTB,PGR,PNC,SCHW,SPGI,TFC,TRV,USB,V,WAL,WFC,XLF,ZION,MA10,MA20,MA50,MA200,Dist_200MA,Score_Dynamics,Ratio_XLF,Score_Valuation,Breadth_Regional_Banks,Breadth_GSIBs,Breadth_Brokers,Breadth_Insurance_Payments,Breadth_50,Bank_Stress_Spread,High_60,Score_Breadth,Ratio_SPY,Score_Relative,Composite_Radar_Score,Below_MA50_3D,Below_MA200_3D,Above_MA20_Conf,Above_MA50_Conf,KRE_Drop_10d,Ratio_XLF_Drop_10d,Cond_Panic,Cond_Bubble,Cond_Bear,Sell_Signal,Bench_Equity,Strat_Equity,Position
2013-08-28,2.65,,-0.691,0.63,94.4127,0.3,2.2593571227008,0.0023305143916833,45.12088394165039,131.4391326904297,67.82493591308594,16.072277069091797,18.040864944458008,14.151250839233398,25.51881980895996,110.0999984741211,34.50194549560547,60.18054962158203,10.933125495910645,,20.32306480407715,187.25624084472656,112.1999969482422,35.4102783203125,68.50440979003906,22.43643569946289,,49.3754997253418,41.03835678100586,50.81801986694336,22.388425827026367,194.1996917724609,11.966461181640623,119.30119323730467,5.057478427886963,30.49342536926269,35.816410064697266,7.211329460144043,26.18524742126465,56.432647705078125,55.68316268920898,26.8641414642334,18.43406867980957,79.696533203125,16.837017059326172,48.77379608154297,17.952280044555664,48.59157180786133,21.00763320922852,59.89572525024414,23.289949417114254,39.92908477783203,14.080802917480469,28.784059524536133,12.45342254638672,20.631282806396484,26.93772792816162,27.188185691833496,26.55551681518555,23.317364702224733,12.299343239102349,73.4126984126984,2.1026546978334184,75.39682539682539,0.08333333333333333,0.25,0.0,0.25,0.13333333333333333,0.16666666666666669,27.776033401489254,97.42063492063492,0.19921956943323046,58.333333333333336,77.6,False,False,False,False,-4.170070730062003,0.15899192375158389,False,False,False,False,84315.5459953301,87535.8574955527,1.0
2013-08-29,2.62,,-0.691,0.65,94.6398,0.3,2.2593571227008,0.0022959869077669,45.3041877746582,131.64764404296875,68.3015365600586,16.206754684448242,18.22908592224121,14.274048805236816,25.25268173217773,108.8000030517578,34.628318786621094,60.35606002807617,10.971837997436523,,20.47391700744629,189.2758636474609,111.98999786376952,35.527565002441406,68.75366973876953,22.451732635498047,,49.21108627319336,40.86440658569336,51.08780670166016,22.29108047485352,195.27381896972656,11.992544174194336,119.81593322753906,5.088280200958252,30.551044464111328,35.90138626098633,7.273021221160889,26.377620697021484,56.613800048828125,55.98028564453125,27.144702911376957,18.671873092651367,79.71051025390625,16.964981079101562,48.793941497802734,18.23493194580078,48.53361892700195,20.97090721130371,60.16563034057617,23.289949417114254,39.96554183959961,14.449994087219238,28.784059524536133,12.485383987426758,20.770490646362305,26.87039680480957,27.119004440307616,26.601751441955567,23.350434989929198,12.964151239143426,77.38095238095238,2.1126799723248175,77.38095238095238,0.0,0.25,0.0,0.25,0.1,0.25,27.776033401489254,99.40476190476191,0.20036530762686522,64.0873015873016,80.9,True,False,False,False,-2.4890500454821773,0.15717770950850568,False,False,False,False,84934.98095881935,88178.9508901535,1.0
2013-08-30,2.56,,-0.687,0.68,94.7541,0.3,2.2593571227008,0.0023100064186155,45.264556884765625,131.23065185546875,67.86093139648438,16.11131477355957,18.07271385192871,14.307186126708984,25.24339866638184,107.6500015258789,34.53910827636719,60.09698867797852,10.933125495910645,,20.26136016845703,189.1160430908203,111.22000122070312,35.424930572509766,68.33301544189453,22.01340103149414,,48.52605819702149,41.235538482666016,51.22272491455078,21.88674545288086,192.24151611328125,11.927334785461426,118.64606475830078,5.075957298278809,30.46291160583496,35.78099822998047,7.198994159698486,25.985475540161133,56.01398086547852,55.54334259033203,26.99858665466309,18.563777923583984,79.38134765625,16.884166717529297,48.58553314208984,17.88376235961914,48.33487701416016,20.78727531433105,59.90321731567383,23.3028507232666,39.749053955078125,14.055046081542969,28.66544342041016,12.427847862243652,20.492082595825195,26.760151290893553,27.031325817108154,26.641321601867677,23.383110799789428,11.129249494020018,67.26190476190477,2.090907116678355,72.81746031746032,0.0,0.25,0.0,0.125,0.08125,0.25,27.776033401489254,96.62698412698413,0.1980137656313733,40.87301587301587,72.0,True,False,False,False,-4.06991273054963,-1.2077803145562718,False,True,False,True,83672.28779124386,86868.03096580622,0.0
2013-09-03,2.58,,-0.687,0.76,94.9574,0.1,2.854766330187619,0.0023346317050814,45.02547836303711,131.8240966796875,68.24757385253906,16.26748275756836,18.22329330444336,14.346168518066406,25.429073333740234,108.54000091552734,35.43864440917969,60.53155517578125,11.033780097961426,,20.467060089111328,191.6295928955078,112.08000183105467,36.18723678588867,68.76923370361328,21.70249366760254,,47.99862289428711,41.9429931640625,51.10369110107422,21.54979133605957,192.6312713623047,11.9403715133667,120.69721221923828,5.075957298278809,30.788293838500977,36.20587539672852,7.205161094665527,25.933671951293945,57.61932373046875,55.98902893066406,27.524633407592773,18.931303024291992,79.96266174316406,17.005390167236328,48.72673797607422,18.115015029907227,49.61839294433594,20.69545555114746,60.4055290222168,23.25769424438477,40.34157180786133,14.123734474182127,28.881744384765625,12.530138969421388,20.770490646362305,26.669882774353027,26.939207744598388,26.674765357971193,23.417057371139528,10.746929216033916,65.07936507936508,2.0697034577655207,65.87301587301587,0.0,0.25,0.0,0.25,0.1,0.25,27.776033401489254,95.43650793650794,0.19672937349465647,30.753968253968257,67.7,True,False,False,False,-3.3636650514073274,-2.574830363835622,False,True,False,True,84505.48211591128,87694.85438664762,0.0
2013-09-04,2.55,,-0.687,0.83,94.5739,0.1,2.854766330187619,0.0023285847672101,45.19482803344727,132.91464233398438,68.97590637207031,16.592832565307617,18.68372917175293,14.400749206542969,25.56525421142578,107.2300033569336,35.899566650390625,61.12491607666016,11.095768928527832,,20.50819396972656,193.31509399414065,112.08000183105467,36.35582733154297,68.73030090332031,22.03811264038086,,47.978057861328125,42.70843505859375,51.60360336303711,21.64713287353516,194.1046142578125,11.972982406616213,121.46154022216795,5.168360233306885,31.005226135253903,36.72988128662109,7.205161094665527,26.02985954284668,57.61469650268555,56.02398300170898,28.27867126464844,19.104267120361328,80.90816497802734,17.052532196044922,48.76705932617188,18.723127365112305,49.519020080566406,20.768911361694336,60.7803840637207,23.3028507232666,40.152435302734375,14.003528594970703,28.95851707458496,12.626029014587402,20.81444549560547,26.54631862640381,26.86669702529907,26.713240280151368,23.451594123840334,10.993987894346775,65.87301587301587,2.0616030196646347,63.095238095238095,0.0,0.25,0.5,0.375,0.21875,0.25,27.776033401489254,94.04761904761905,0.19583891650883387,25.198412698412696,66.1,True,False,False,False,-4.531886204767755,-3.5651448483318,False,True,False,True,84818.91165311674,87694.85438664762,0.0
2013-09-05,2.55,,-0.687,0.92,94.8891,0.1,2.854766330187619,0.0023603524832009,44.96567535400391,133.0830535888672,69.09278869628906,16.718637466430664,18.82561492919922,14.408544540405272,25.651885986328125,108.37000274658205,36.18205261230469,61.67650985717773,11.134512901306152,,20.63847541809082,190.8959808349609,112.2699966430664,36.54639434814453,68.69915008544922,22.079105377197266,,48.21781539916992,42.54607772827149,52.0400619506836,21.871767044067383,195.6160430908203,12.083844184875488,121.79686737060548,5.217642784118652,30.674755096435547,36.89983367919922,7.3038649559021,26.22963523864746,58.13224029541016,55.59577941894531,28.29034996032715,19.205154418945312,81.18134307861328,17.09294319152832,49.311614990234375,18.70600128173828,49.56043243408203,20.768911361694336,60.4730224609375,23.67047691345215,40.15697479248047,14.183835983276367,29.18178939819336,12.657992362976074,21.195417404174805,26.46492919921875,26.81712350845337,26.74550006866455,23.48618275642395,11.681134012606286,69.44444444444444,2.0721797332859584,65.47619047619048,0.08333333333333333,0.25,0.5,0.375,0.2520833333333333,0.16666666666666669,27.776033401489254,94.64285714285714,0.19709222572904392,30.555555555555557,68.9,True,False,False,False,-3.009571186093296,-2.9605749273952187,False,False,False,False,85469.8854728054,87694.85438664762,0.0
2013-09-06,2.59,,-0.685,0.87,94.2487,0.1,2.854766330187619,0.0023494627617531,45.11513519287109,133.14723205566406,69.1737289428711,16.653566360473633,18.738746643066406,14.387103080749512,25.648794174194336,110.52999877929688,35.81778717041016,61.300411224365234,11.12675952911377,,20.63847541809082,189.777099609375,111.86000061035156,36.07728958129883,68.69915008544922,22.114978790283203,,47.91640090942383,42.26017379760742,51.88135147094727,21.707035064697266,194.03811645507807,12.044713973999023,122.1790542602539,5.248443603515625,30.401901245117188,37.21846389770508,7.340875148773193,26.20744132995605,58.83648300170898,57.483341217041016,28.04485511779785,19.32045555114746,80.52997589111328,17.167024612426758,49.20402908325195,18.483312606811523,49.709503173828125,20.51794815063477,60.72195816040039,23.522140502929688,40.261810302734375,14.518678665161133,28.90965843200684,12.657992362976074,21.004932403564453,26.3435848236084,26.762740230560304,26.775984115600586,23.518912076950073,11.431350413699178,68.05555555555556,2.0704263818811715,64.28571428571429,0.08333333333333333,0.25,0.25,0.25,0.18333333333333332,0.16666666666666669,27.776033401489254,96.23015873015873,0.19683053808433407,29.365079365079367,68.4,True,False,False,False,-4.425253788472416,-3.266759316687109,False,True,False,True,85397.56609753428,87694.85438664762,0.0
2013-09-09,2.6,,-0.685,0.84,94.0009,0.1,2.854766330187619,0.0023619122755985,45.22967529296875,134.4222412109375,69.98299407958984,16.866127014160156,18.987777709960938,14.587872505187988,25.936599731445312,109.5199966430664,36.56864929199219,61.55950927734375,11.219746589660645,,20.768754959106445,191.09927368164065,112.66999816894533,36.71498107910156,69.7196044921875,22.181581497192383,,48.06712341308594,42.31852340698242,52.738372802734375,21.90171432495117,194.97921752929688,11.986023902893066,124.38614654541016,5.279242515563965,30.74762916564941,37.43091583251953,7.396397113800049,26.3480281829834,59.18585205078125,57.649391174316406,28.33126640319824,19.774463653564453,79.24127197265625,17.449892044067383,49.04269790649414,18.688875198364254,50.66176223754883,20.664854049682617,62.00445175170898,23.425392150878903,40.69024658203125,14.578779220581056,29.11202049255371,12.805031776428224,21.2393741607666,26.247396850585936,26.7205659866333,26.800252990722655,23.551542987823485,11.873893768258581,70.23809523809523,2.057630831614601,53.96825396825397,0.16666666666666666,0.25,0.75,0.625,0.3729166666666667,0.08333333333333334,27.776033401489254,87.6984126984127,0.1960094397000691,23.214285714285715,63.5,True,False,False,False,-3.5220907125776524,-3.3776007149720373,False,False,False,False,85855.67167612519,87694.85438664762,0.0
2013-09-10,2.61,,-0.685,0.86,93.938,0.1,2.854766330187619,0.0023909536984951,45.389068603515625,135.4165802001953,70.32463836669922,17.169788360595703,19.358455657958984,14.761351585388184,25.945878982543945,107.38999938964844,36.81446075439453,62.34507751464844,11.320475578308104,,20.809890747070312,193.6129150390625,113.58999633789062,37.44796371459961,70.11691284179688,22.32505416870117,,48.23151016235352,42.72695541381836,53.84138870239258,22.00655174255371,193.91452026367188,12.064278602600098,128.7926025390625,5.365485191345215,30.674755096435547,38.00447082519531,7.48892879486084,26.56260108947754,60.21167755126953,58.7242546081543,29.00345230102539,20.206850051879883,79.2482681274414,17.497028350830078,49.51329040527344,19.15994453430176,51.29938507080078,20.69545555114746,62.26848602294922,23.676931381225582,42.06673049926758,14.965142250061035,29.621416091918945,12.958457946777344,21.400562286376957,26.199304008483885,26.685791015625,26.830145378112793,23.585465354919435,12.622755963291329,75.1984126984127,2.0498273173069506,45.43650793650794,0.25,0.5,0.75,0.875,0.50625,0.25,27.776033401489254,92.85714285714286,0.19615471790978833,22.22222222222222,64.2,True,False,False,False,-1.778349312111116,-3.425854915359114,False,False,False,False,86554.8625560883,87694.85438664762,0.0
2013-09-11,2.61,,-0.685,0.8,93.7112,0.1,2.854766330187619,0.0023876383513674,45.4488639831543,135.84158325195312,70.18980407714844,17.11773109436035,19.30632781982422,14.815926551818848,26.143951416015625,107.55999755859376,37.0602912902832,62.82980346679688,11.351468086242676,,21.00873565673828,190.1548767089844,114.27999877929688,37.184078216552734,71.8384780883789,22.253326416015625,,47.9027214050293,42.41187286376953,53.65886306762695,22.13384056091309,193.32522583007807,12.116447448730469,128.73020935058594,5.303883075714111,30.767972946166992,37.71415328979492,7.439578533172607,26.414609909057617,60.85493850708008,59.1961555480957,28.962535858154297,20.35818290710449,78.89810943603516,17.853973388671875,49.45278549194336,19.04860115051269,51.522979736328125,20.726062774658203,63.16625213623047,23.6575870513916,42.45870208740234,14.930801391601562,29.65629768371582,12.971246719360352,21.305316925048828,26.227419090270995,26.639546489715578,26.848050842285158,23.616061658859252,11.850190309562167,69.84126984126983,2.036397154456422,32.142857142857146,0.25,0.5,0.75,1.0,0.525,0.25,27.776033401489254,89.28571428571429,0.19445157570097615,11.30952380952381,56.5,True,False,False,False,1.0758270341866494,-3.108694420405618,False,False,False,False,86072.62980193856,87694.85438664762,0.0
2013-09-12,2.61,,-0.685,0.81,93.5903,0.1,2.854766330187619,0.0024146873394581,45.394073486328125,135.4807586669922,70.1448745727539,17.078691482543945,19.178911209106445,14.74965476989746,25.98921585083008,108.5999984741211,36.71016693115234,62.92173004150391,11.219746589660645,,20.8236083984375,190.52542114257807,113.37999725341795,36.83959197998047,70.92704772949219,22.227697372436523,,47.669803619384766,42.429386138916016,53.92071533203125,22.306055068969727,193.37277221679688,12.057756423950195,127.39662170410156,5.242281913757324,30.505279541015625,36.99187469482422,7.384057998657227,26.28142547607422,61.69228363037109,58.99514389038086,28.804725646972656,20.192428588867188,78.2397232055664,17.47682762145996,49.15026473999024,18.90299415588379,51.36565017700195,20.732175827026367,62.7060661315918,23.78013229370117,42.17383575439453,14.939388275146484,29.48883628845215,12.875354766845703,21.210073471069336,26.237036895751952,26.58738241195679,26.858409461975096,23.64639268875122,11.14348738941693,66.46825396825396,2.041219519927281,34.12698412698413,0.16666666666666666,0.25,0.75,1.0,0.4291666666666667,0.08333333333333334,27.776033401489254,82.34126984126983,0.19398640614844215,8.73015873015873,53.7,True,False,False,False,0.3672986291184177,-2.9217911038574367,False,True,False,True,85638.64518376594,87694.85438664762,0.0
2013-09-13,2.64,,-0.687,0.8,93.6666,0.1,2.854766330187619,0.0024510852624007,45.35921859741211,135.7854766845703,70.18980407714844,17.182802200317383,19.2686824798584,14.739907264709473,25.97993850708008,108.20999908447266,37.023048400878906,62.93009567260742,11.227493286132812,,20.919597625732425,192.24717712402344,113.54000091552734,37.00817489624024,71.41004180908203,22.145721435546875,,47.60816192626953,42.21349334716797,53.55569839477539,22.261133193969727,192.3922576904297,11.986023902893066,127.90348815917967,5.2794623374938965,30.595094680786133,37.23971557617188,7.384057998657227,26.3480281829834,61.58967208862305,58.89902114868164,28.54169464111328,20.27170753479004,78.39381408691406,17.463354110717773,49.24437713623047,18.86873435974121,51.12549591064453,20.8178768157959,63.03795623779297,23.95427131652832,43.07172393798828,15.059590339660645,29.43998336791992,12.91371250152588,21.2393741607666,26.234077644348144,26.552237224578857,26.868176193237304,23.67804020881653,11.276220289433825,66.66666666666666,2.0403139825104613,31.746031746031743,0.25,0.25,0.75,1.0,0.4625,0.0,27.776033401489254,75.0,0.1940415781298163,8.531746031746032,51.3,True,False,False,False,-0.11218795803454862,-3.425317168824386,False,False,False,False,85855.67167612519,87694.85438664762,0.0
2013-09-16,2.68,,-0.687,0.76,93.2875,0.1,2.854766330187619,0.0024485924108904,45.60827255249024,136.57131958007812,70.0009765625,17.269561767578125,19.332386016845703,14.812028884887695,25.97373580932617,106.58999633789062,37.015602111816406,63.1807975769043,11.258487701416016,,20.89902687072754,198.0807647705078,114.83999633789062,37.38198471069336,71.97872161865234,22.19695472717285,,47.67663192749024,41.85176086425781,53.68267440795898,22.388425827026367,194.35330200195312,12.057756423950195,130.26657104492188,5.291853427886963,30.686613082885746,37.629173278808594,7.433408260345459,26.429414749145508,62.013919830322266,60.3321647644043,28.84563636779785,20.7040958404541,78.64595794677734,17.665395736694336,49.87630462646485,18.91155815124512,52.17715835571289,21.10556983947754,63.79996109008789,24.192909240722656,43.1583251953125,15.28282070159912,29.928447723388672,13.054354667663574,21.45917320251465,26.278471565246583,26.51931142807007,26.865068740844727,23.710094661712645,11.469039353200282,67.85714285714286,2.0245669297320967,16.46825396825397,0.3333333333333333,0.75,1.0,1.0,0.6708333333333333,0.4166666666666667,27.776033401489254,88.4920634920635,0.19352097373305902,6.746031746031746,51.0,True,False,False,False,1.7084128720225245,-3.1727945453477284,False,False,False,False,86120.87172277515,87694.85438664762,0.0
2013-09-17,2.67,,-0.687,0.7,93.2231,0.1,2.854766330187619,0.0024650629443401,45.75771713256836,137.1807861328125,70.46856689453125,17.408376693725586,19.46560478210449,14.876354217529297,26.09134101867676,105.41999816894533,37.58919525146485,64.28397369384766,11.273985862731934,,21.378990173339844,198.3204498291016,115.38999938964844,37.52858352661133,72.2903060913086,22.39167022705078,,48.11506271362305,41.98011779785156,54.84917449951172,22.81521987915039,194.10574340820312,12.096879959106444,130.57077026367188,5.366212844848633,30.77644157409668,37.5937728881836,7.476587772369385,26.791963577270508,62.768951416015625,61.49443817138672,29.155426025390625,20.90587615966797,79.5213851928711,17.72601318359375,50.2662353515625,19.39119911193848,53.4027099609375,21.460596084594727,64.02626037597656,24.19935607910156,43.66424179077149,15.583327293395996,29.900535583496094,13.118285179138184,21.56174087524414,26.36430072784424,26.517091751098633,26.869360084533692,23.743379068374633,12.839724708588276,76.38888888888889,2.042337333836695,32.53968253968254,0.5833333333333334,0.75,1.0,1.0,0.7708333333333334,0.16666666666666663,27.776033401489254,66.86507936507937,0.19530405337764786,12.698412698412698,53.5,True,False,False,False,3.3095645984437594,-1.3222243904627033,False,False,False,False,87302.2456357637,87694.85438664762,0.0
2013-09-18,2.75,,-0.687,0.49,93.2569,0.1,2.854766330187619,0.0025107048734806,46.19603729248047,138.76853942871094,71.31375122070312,17.564546585083008,19.63933753967285,15.149240493774414,26.4070053100586,108.06999969482422,37.671142578125,64.88569641113281,11.397960662841797,,21.248720169067383,202.9844665527344,116.6999969482422,38.268890380859375,73.49774169921875,22.150840759277344,,47.64924621582031,41.35580825805664,54.97615432739258,22.56812858581543,193.86778259277344,12.142531394958496,131.0699005126953,5.304247856140137,30.796783447265625,37.82037734985352,7.445745944976807,26.58478736877441,63.55175018310547,62.31586837768555,28.424781799316406,20.91307830810547,79.47238159179688,17.995407104492188,50.017486572265625,18.294883728027344,53.618011474609375,21.546281814575195,64.81082153320312,24.405744552612305,44.13141632080078,15.334335327148438,30.22152328491211,13.233359336853027,21.063539505004883,26.41979351043701,26.48305606842041,26.8669921875,23.775846090316772,11.814264223394517,68.84920634920636,2.0089220501055656,8.333333333333332,0.4166666666666667,0.75,0.75,1.0,0.6541666666666667,0.3333333333333333,27.776033401489254,86.90476190476191,0.1915764731560911,3.1746031746031744,48.4,True,False,False,False,2.131889436492296,-2.555340143401556,False,False,False,False,86627.15707079727,87694.85438664762,0.0
2013-09-19,2.72,,-0.687,0.55,92.4082,0.1,2.854766330187619,0.0024463267452225,46.06152725219727,138.53598022460938,71.4845962524414,17.56020736694336,19.58142471313477,15.19797420501709,26.342012405395508,106.38999938964844,37.142234802246094,64.82720947265625,11.320475578308104,,20.679611206054688,206.05747985839844,117.16999816894533,38.07832717895508,74.27671813964844,21.976625442504883,,46.74503707885742,43.09453201293945,54.78569793701172,22.48576164245605,190.3455047607422,12.083844184875488,130.8515167236328,5.1617279052734375,31.008625030517575,37.3530158996582,7.155816078186035,26.10386276245117,63.434364318847656,62.473175048828125,27.518800735473636,20.610410690307617,78.86306762695312,18.183979034423828,49.78219985961914,18.02079963684082,54.17282104492188,21.460596084594727,65.55770111083984,24.3219051361084,44.37300491333008,15.29140853881836,29.9772891998291,13.182210922241213,20.48475456237793,26.407216262817382,26.436072731018065,26.86077724456787,23.805835676193237,9.653209059810692,54.96031746031746,1.9802340378584264,1.1904761904761905,0.25,0.75,0.75,0.875,0.56875,0.5,27.776033401489254,92.85714285714286,0.18842659300586598,2.1825396825396823,43.1,True,False,False,False,-0.479505243027456,-4.437148667684781,False,False,False,False,85060.05289075374,87694.85438664762,0.0
2013-09-20,2.68,,-0.692,0.52,92.6049,0.1,2.854766330187619,0.0024971858198155,46.00677108764648,137.56739807128906,71.23929595947266,17.44308090209961,19.47428131103516,15.155091285705566,26.128421783447266,104.68000030517578,37.209285736083984,64.61824035644531,11.188749313354492,,20.76189994812012,202.1780548095703,117.9000015258789,37.53590774536133,73.99629211425781,22.120100021362305,,47.56705093383789,43.49711990356445,54.833290100097656,22.71039390563965,194.372314453125,11.992544174194336,132.387939453125,5.1927103996276855,30.866249084472656,37.38842010498047,7.137307643890381,26.409269332885746,63.37617111206055,61.69541549682617,27.758447647094727,20.314939498901367,78.1136703491211,18.170509338378903,49.78219985961914,18.217796325683597,54.38811874389648,21.45447158813477,64.92399597167969,24.412202835083008,45.31191253662109,15.60049819946289,29.900535583496094,13.11225700378418,20.492082595825195,26.42739906311035,26.385491943359376,26.869401206970213,23.83819001197815,10.785547558836,62.89682539682539,2.014090276392849,12.103174603174603,0.25,0.5,0.75,0.875,0.50625,0.25,27.776033401489254,89.68253968253968,0.1919733141946913,3.571428571428571,48.0,True,False,False,False,0.7701171601937284,-2.7209905158345196,False,False,False,False,86055.22740843917,87694.85438664762,0.0
2013-09-23,2.7,,-0.692,0.46,92.613,0.1,2.854766330187619,0.0024930288845226,46.00177383422852,136.93080139160156,71.09500122070312,17.404041290283203,19.393198013305664,15.0322904586792,26.00094223022461,103.58999633789062,36.62080001831055,63.88281631469727,10.956299781799316,,20.624765396118164,199.7516326904297,115.63999938964844,36.33382034301758,73.48217010498047,21.8792724609375,,47.073848724365234,42.94866561889648,54.31749725341797,22.50822639465332,193.25857543945312,11.836031913757324,128.87832641601562,5.09976053237915,30.69848251342773,36.439552307128906,7.013931274414063,26.20863342285156,63.12200927734375,61.77405548095703,27.68246459960937,19.615915298461918,77.55335998535156,18.170509338378903,49.049407958984375,17.849506378173828,54.30530548095703,20.928054809570312,65.16539764404297,24.096168518066406,44.72167205810547,15.609085083007812,29.523717880249023,12.926133155822754,20.23565101623535,26.41345958709717,26.330428218841554,26.86764919281006,23.86910406112671,9.801496343279235,55.55555555555556,2.0275695064339887,18.452380952380953,0.16666666666666666,0.0,0.75,0.875,0.34791666666666665,-0.16666666666666666,27.776033401489254,79.56349206349206,0.19140056989733667,2.7777777777777777,44.4,True,False,False,False,-0.5290519623091461,-1.4609678625890004,False,True,False,True,85401.45056036896,87694.85438664762,0.0
2013-09-24,2.68,,-0.692,0.48,92.7691,0.1,2.854766330187619,0.0024813830309001,45.902156829833984,136.60850524902344,71.09500122070312,17.512489318847656,19.51565933227539,14.906169891357422,26.025819778442383,103.12999725341795,36.68038177490234,63.57360458374024,10.917555809020996,,20.933313369750977,197.96453857421875,115.0500030517578,35.886714935302734,73.73924255371094,22.19695472717285,,47.42320251464844,42.61025619506836,54.3492431640625,23.12971305847168,197.0569000244141,11.764301300048828,127.10021209716795,5.118353366851807,30.62221908569336,35.632301330566406,7.044776439666748,26.320087432861328,63.34196472167969,61.61677169799805,27.536333084106445,19.651952743530277,77.38528442382812,18.22438621520996,48.8880729675293,18.106454849243164,54.67794799804688,20.732175827026367,64.78065490722656,23.79947662353516,44.060768127441406,15.686360359191896,29.119001388549805,12.842695236206056,20.228330612182617,26.389208221435545,26.294256114959715,26.862947082519533,23.900611877441406,10.12306951732706,58.53174603174603,2.0494208535494853,39.285714285714285,0.16666666666666666,0.0,0.75,0.875,0.34791666666666665,-0.16666666666666666,27.776033401489254,83.53174603174604,0.19266799958672032,5.357142857142857,52.0,True,False,False,False,-0.9129891150316594,-0.019829170683471748,False,True,False,True,85764.6260824206,87694.85438664762,0.0
2013-09-25,2.7,,-0.692,0.45,92.7675,0.1,2.854766330187619,0.0024556477844133,45.822452545166016,136.21363830566406,70.85149383544922,17.477785110473633,19.53602409362793,14.95302677154541,26.019607543945312,102.66000366210938,36.90386199951172,63.50673675537109,10.956299781799316,,21.11844062805176,196.3226318359375,115.51000213623048,36.10660552978516,74.21443176269531,22.33018112182617,,47.75200271606445,43.50295639038086,54.90472412109375,23.55651092529297,195.7717742919922,11.927334785461426,126.58551788330078,5.180316925048828,30.318872451782227,36.609493255615234,7.063282012939453,26.431550979614254,62.10076522827149,61.38080596923828,27.9688720703125,19.615915298461918,77.7774887084961,18.36582374572754,49.10993576049805,18.19209861755371,54.22250747680664,20.79951858520508,64.86360931396484,23.70918083190918,43.65512847900391,15.643434524536133,29.17482566833496,12.913293838500977,20.228330612182617,26.39090232849121,26.309160709381104,26.865949592590333,23.93264051437378,10.441432334805036,60.71428571428571,2.0468481016678024,36.11111111111111,0.16666666666666666,0.0,0.5,0.875,0.2979166666666667,-0.16666666666666666,27.776033401489254,90.07936507936508,0.19404482038943652,8.333333333333332,54.0,True,False,False,False,0.06413522900758917,0.5132077104168905,False,False,False,False,86127.83268017489,87694.85438664762,0.0
2013-09-26,2.72,,-0.692,0.47,93.0096,0.1,2.854766330187619,0.0024962223948026,45.79754638671875,136.7374267578125,71.40164947509766,17.47344398498535,19.524391174316406,15.03697681427002,26.06623077392578,103.02999877929688,36.83680725097656,63.78253173828125,10.909805297851562,,21.09786796569824,198.09527587890625,115.79000091552734,35.86472702026367,74.14393615722656,22.340431213378903,,47.79995346069336,43.940555572509766,54.84917449951172,23.58646583557129,195.9716339111328,11.86825466156006,126.5698699951172,5.124547481536865,30.4917106628418,36.74404525756836,6.995423316955566,26.34238624572754,62.62202072143555,61.835243225097656,27.81106758117676,19.565473556518555,78.4708480834961,18.41969871520996,48.699832916259766,18.26919174194336,54.65310287475586,20.77503204345703,64.75048828125,23.715669631958008,44.11092376708984,15.591911315917969,29.035261154174805,12.913293838500977,19.971899032592773,26.396998405456543,26.31701765060425,26.86376522064209,23.964041233062744,9.92464079632544,56.34920634920635,2.039943222478817,29.761904761904763,0.16666666666666666,0.0,0.5,0.875,0.2979166666666667,-0.16666666666666666,27.776033401489254,86.11111111111111,0.19264942211019387,5.357142857142857,49.5,True,False,True,False,0.23195381737881604,-0.06252622199641628,False,False,False,False,85837.28729042117,87694.85438664762,0.0
2013-09-27,2.73,,-0.7,0.46,92.9747,0.1,2.854766330187619,0.0024846831670523,45.74776077270508,136.1089324951172,71.31145477294922,17.317277908325195,19.3673038482666,14.970599174499512,25.97607421875,102.87000274658205,36.61334228515625,63.42318344116211,10.770334243774414,,21.249765396118164,196.8384246826172,114.8499984741211,35.83539581298828,73.86979675292969,22.299436569213867,,47.71776580810547,43.66048049926758,54.690467834472656,23.773653030395508,195.2862701416016,11.86825466156006,124.66692352294922,5.09976053237915,30.72220802307129,36.99187469482422,7.007761001586914,26.34238624572754,63.01664733886719,61.4769401550293,27.594789505004883,19.515026092529297,78.49886322021484,18.39949607849121,48.82755661010742,18.14927673339844,54.58685302734375,20.79339408874512,64.43363189697266,23.68971061706543,43.99469757080078,16.19292449951172,29.02131080627441,12.868367195129396,20.02318954467773,26.396434211730956,26.31525592803955,26.85137008666992,23.99453137397766,9.784958227174014,54.761904761904766,2.0470651673429074,37.89682539682539,0.16666666666666666,0.0,0.0,0.875,0.19791666666666669,-0.16666666666666666,27.776033401489254,93.25396825396825,0.19353899676402614,7.936507936507936,53.1,True,False,True,False,-0.02141312896994929,0.33088950476824824,False,False,False,False,85837.28729042117,87694.85438664762,0.0
