date,BAA10Y,HY_OAS_3Y,NFCI,Real_Yield,DXY,CFNAI,INDPRO_YoY,Copper_Gold,HYG,SPY,QQQ
2025-08-04,1.74,3.02,-0.521,1.85,120.9859,-0.35,1.1886779865559305,0.0013083807757303,75.28732299804688,624.2530517578125,561.3961181640625
2025-08-05,1.72,2.98,-0.521,1.86,120.9082,-0.35,1.1886779865559305,0.0012903988792137,75.24980926513672,621.0880737304688,557.5845947265625
2025-08-06,1.75,2.98,-0.521,1.88,120.5082,-0.35,1.1886779865559305,0.0012991123650906,75.32485961914062,625.845458984375,564.6007690429688
2025-08-07,1.74,2.95,-0.521,1.88,120.5043,-0.35,1.1886779865559305,0.001287680475801,75.24980926513672,625.3212280273438,566.5115356445312
2025-08-08,1.74,2.94,-0.523,1.88,120.3329,-0.35,1.1886779865559305,0.0012955424382446,75.25919342041016,630.1972045898438,571.7960815429688
2025-08-11,1.72,2.94,-0.523,1.87,120.6892,-0.35,1.1886779865559305,0.0013192269637661,75.25919342041016,628.9510498046875,570.104248046875
2025-08-12,1.73,2.93,-0.523,1.91,120.2736,-0.35,1.1886779865559305,0.0013462630208883,75.42806243896484,635.6469116210938,577.2697143554688
2025-08-13,1.71,2.9,-0.523,1.87,120.13,-0.35,1.1886779865559305,0.0013344448564246,75.62506866455078,637.82275390625,577.5584106445312
2025-08-14,1.71,2.89,-0.523,1.9,120.6446,-0.35,1.1886779865559305,0.0013386003885135,75.42806243896484,637.882080078125,577.1105346679688
2025-08-15,1.69,2.88,-0.526,1.95,120.3377,-0.35,1.1886779865559305,0.0013423261882589,75.48433685302734,636.388671875,574.57275390625
2025-08-18,1.7,2.88,-0.526,1.96,120.5622,-0.35,1.1886779865559305,0.0013377554533924,75.42806243896484,636.2501220703125,574.3438720703125
2025-08-19,1.71,2.9,-0.526,1.95,120.7224,-0.35,1.1886779865559305,0.0013306573458798,75.40928649902344,632.7984008789062,566.5513916015625
2025-08-20,1.73,2.94,-0.526,1.94,120.7757,-0.35,1.1886779865559305,0.0013238021916411,75.38111877441406,631.1170043945312,563.1876220703125
2025-08-21,1.72,2.95,-0.526,1.94,121.0843,-0.35,1.1886779865559305,0.0013280290352508,75.24042510986328,628.5850830078125,560.5802001953125
