日期,收盘价,当日操作,策略仓位,策略持股,策略现金,基准净值,策略净值,动能得分,估值得分,广度得分,相对得分,复合雷达总分,成分股50MA广度
2014-06-30,16.833099365234375,HOLD,1.0,2132.895789349328,0.0,37854.60840619319,35903.24675780725,12.896825396825399,35.18518518518518,56.051587301587304,60.11904761904761,36.34093915343915,0.6666666666666666
2014-07-01,17.026874542236328,HOLD,1.0,2191.6264740395472,0.0,39290.373875468526,37316.54901691513,14.087301587301587,48.41269841269841,55.952380952380956,62.10317460317461,40.33730158730159,0.6666666666666666
2014-07-02,16.972070693969727,HOLD,1.0,2191.6264740395472,0.0,39163.911224741416,37196.4394521748,14.087301587301587,56.481481481481474,49.007936507936506,53.37301587301587,39.30886243386243,0.6666666666666666
2014-07-03,17.040576934814453,HOLD,1.0,2191.6264740395472,0.0,39321.99283912786,37346.57954324703,42.26190476190476,56.34920634920635,55.85317460317461,50.198412698412696,50.37202380952381,0.6666666666666666
2014-07-07,16.83505630493164,HOLD,1.0,2191.6264740395472,0.0,38847.74359466512,36896.15508983458,42.06349206349206,48.94179894179894,38.69047619047619,41.66666666666667,42.880291005291,0.6666666666666666
2014-07-08,16.508180618286133,HOLD,1.0,2191.6264740395472,0.0,38093.461421078624,36179.765681262434,40.67460317460318,32.53968253968254,22.22222222222222,32.73809523809524,32.83730158730159,0.6666666666666666
2014-07-09,16.506223678588867,HOLD,1.0,2191.6264740395472,0.0,38088.94568378541,36175.4768004138,42.06349206349206,28.57142857142857,22.22222222222222,24.206349206349206,31.051587301587297,0.6666666666666666
2014-07-10,16.486656188964844,HOLD,1.0,2191.6264740395472,0.0,38043.79271215664,36132.5921721233,41.86507936507937,26.058201058201057,21.23015873015873,27.18253968253968,30.552248677248677,0.6666666666666666
2014-07-11,16.478816986083984,HOLD,1.0,2191.6264740395472,0.0,38025.703355163336,36115.41156755424,41.66666666666667,22.75132275132275,20.436507936507937,19.047619047619047,28.237433862433864,0.6666666666666666
2014-07-14,16.611921310424805,HOLD,1.0,2191.6264740395472,0.0,38332.84831326001,36407.12652858873,43.84920634920635,30.555555555555557,24.00793650793651,23.015873015873016,32.44047619047619,0.6666666666666666
2014-07-15,16.53167152404785,HOLD,1.0,2191.6264740395472,0.0,38147.66787381085,36231.24897222898,43.452380952380956,32.27513227513227,50.39682539682539,22.817460317460316,39.2989417989418,0.5333333333333333
2014-07-16,16.60213279724121,HOLD,1.0,2191.6264740395472,0.0,38310.26082418711,36385.67376395408,43.452380952380956,35.58201058201058,62.89682539682539,24.206349206349206,43.45899470899471,0.5333333333333333
2014-07-17,16.47295379638672,HOLD,1.0,2191.6264740395472,0.0,38012.173748497305,36102.5616457914,44.44444444444444,20.37037037037037,43.452380952380956,32.53968253968254,36.392195767195766,0.5333333333333333
2014-07-18,16.651065826416016,HOLD,1.0,2191.6264740395472,0.0,38423.17626303458,36492.916686148536,45.63492063492063,26.984126984126984,68.45238095238095,26.58730158730159,43.81944444444444,0.5333333333333333
2014-07-21,16.61387825012207,HOLD,1.0,2191.6264740395472,0.0,38337.36405055323,36411.41540943736,45.03968253968254,24.33862433862434,63.69047619047619,25.595238095238095,41.610449735449734,0.5333333333333333
2014-07-22,16.7332763671875,HOLD,1.0,2191.6264740395472,0.0,38612.88124238376,36673.09148374842,47.023809523809526,27.116402116402117,74.0079365079365,27.976190476190478,45.93584656084656,0.5333333333333333
2014-07-23,16.66281509399414,HOLD,1.0,2191.6264740395472,0.0,38450.2882920075,36518.666692023326,45.83333333333333,25.264550264550266,69.44444444444444,13.293650793650794,41.71296296296296,0.5333333333333333
2014-07-24,16.833099365234375,HOLD,1.0,2191.6264740395472,0.0,38843.2278573719,36891.86620898596,47.817460317460316,30.555555555555557,63.29365079365079,29.563492063492063,44.632936507936506,0.6
2014-07-25,16.80569839477539,HOLD,1.0,2191.6264740395472,0.0,38779.998732660046,36831.81351671367,48.214285714285715,23.677248677248677,81.54761904761905,34.12698412698413,48.30026455026456,0.5333333333333333
2014-07-28,16.780254364013672,HOLD,1.0,2191.6264740395472,0.0,38721.285345241406,36776.04970529001,48.01587301587302,26.190476190476193,86.90476190476191,31.349206349206348,49.78174603174603,0.4666666666666667
2014-07-29,16.80569839477539,HOLD,1.0,2191.6264740395472,0.0,38779.998732660046,36831.81351671367,48.01587301587302,23.28042328042328,87.6984126984127,37.5,50.17526455026455,0.4666666666666667
2014-07-30,16.979900360107422,HOLD,1.0,2191.6264740395472,0.0,39181.97857521769,37213.59915576507,50.0,40.60846560846561,73.80952380952381,44.642857142857146,52.800925925925924,0.6
2014-07-31,16.606048583984375,HOLD,1.0,2191.6264740395472,0.0,38319.29670007696,36394.25570584709,49.2063492063492,32.67195767195767,86.11111111111111,43.452380952380956,53.435846560846564,0.4
2014-08-01,16.42792510986328,HOLD,1.0,2252.498434029163,0.0,38908.26777771926,37003.87558431541,48.61111111111111,21.03174603174603,73.01587301587301,34.32539682539682,45.67460317460317,0.4
2014-08-04,16.59430503845215,HOLD,1.0,2252.498434029163,0.0,39302.325747370385,37378.64611291572,49.007936507936506,26.71957671957672,75.9920634920635,38.69047619047619,48.63425925925926,0.4666666666666667
2014-08-05,16.568857192993164,HOLD,1.0,2252.498434029163,0.0,39242.05449711433,37321.324880869935,48.61111111111111,24.206349206349206,90.67460317460318,47.023809523809526,52.78769841269841,0.3333333333333333
2014-08-06,16.55906867980957,HOLD,1.0,2252.498434029163,0.0,39218.87116205857,37299.27627025242,48.214285714285715,22.75132275132275,89.88095238095238,47.61904761904761,52.175925925925924,0.3333333333333333
2014-08-07,16.49643898010254,HOLD,1.0,2252.498434029163,0.0,39070.53757088726,37158.20296973861,47.22222222222222,11.64021164021164,86.30952380952381,46.82539682539682,48.03902116402116,0.3333333333333333
2014-08-08,16.59430503845215,HOLD,1.0,2252.498434029163,0.0,39302.325747370385,37378.64611291572,48.01587301587302,14.417989417989418,92.26190476190477,45.23809523809524,50.261243386243386,0.3333333333333333
2014-08-11,16.719573974609375,HOLD,1.0,2252.498434029163,0.0,39599.01551675027,37660.81419544237,48.61111111111111,18.51851851851852,91.46825396825396,47.61904761904761,51.653439153439145,0.4
2014-08-12,16.629533767700195,HOLD,1.0,2252.498434029163,0.0,39385.76226305238,37457.998770379774,48.41269841269841,21.296296296296298,93.05555555555556,40.87301587301587,51.663359788359784,0.3333333333333333
2014-08-13,16.799827575683594,HOLD,1.0,2252.498434029163,0.0,39789.08995279985,37841.58530618725,49.2063492063492,22.883597883597883,98.01587301587301,41.269841269841265,53.63756613756613,0.3333333333333333
2014-08-14,16.838973999023438,HOLD,1.0,2252.498434029163,0.0,39881.805223393094,37929.76256345808,49.404761904761905,21.164021164021165,95.23809523809523,37.698412698412696,52.046957671957664,0.4
2014-08-15,16.784162521362305,HOLD,1.0,2252.498434029163,0.0,39751.9884853772,37806.29979585956,50.198412698412696,19.31216931216931,97.42063492063492,26.38888888888889,50.71097883597884,0.3333333333333333
2014-08-18,16.987730026245117,HOLD,1.0,2252.498434029163,0.0,40234.12234816595,38264.83528182732,52.57936507936508,33.86243386243386,84.92063492063492,34.32539682539682,53.2473544973545,0.5333333333333333
2014-08-19,17.124738693237305,HOLD,1.0,2252.498434029163,0.0,40558.61676042741,38573.44708967565,54.563492063492056,39.285714285714285,76.88492063492063,38.095238095238095,53.854166666666664,0.6
2014-08-20,17.073856353759766,HOLD,1.0,2252.498434029163,0.0,40438.1058817675,38458.834699682746,58.13492063492064,41.53439153439153,45.83333333333333,35.317460317460316,47.48677248677248,0.6666666666666666
2014-08-21,17.158018112182617,HOLD,1.0,2252.498434029163,0.0,40637.436485691054,38648.40892873536,58.730158730158735,41.13756613756614,52.57936507936508,38.88888888888889,49.8181216931217,0.6666666666666666
2014-08-22,17.27349853515625,HOLD,1.0,2252.498434029163,0.0,40910.94292001517,38908.52840064449,59.12698412698413,46.2962962962963,27.083333333333332,47.42063492063492,46.15244708994709,0.7333333333333333
2014-08-25,17.19129180908203,HOLD,1.0,2252.498434029163,0.0,40716.242658732335,38723.35787889565,58.53174603174603,41.00529100529101,21.428571428571427,36.30952380952381,41.541005291005284,0.7333333333333333
2014-08-26,17.267627716064453,HOLD,1.0,2252.498434029163,0.0,40897.03833987066,38895.30438983376,58.92857142857143,43.65079365079365,25.595238095238095,40.67460317460318,44.03769841269841,0.7333333333333333
2014-08-27,17.199121475219727,HOLD,1.0,2252.498434029163,0.0,40734.78661633247,38740.99418960978,58.13492063492064,39.15343915343915,21.825396825396826,35.317460317460316,40.889550264550266,0.7333333333333333
2014-08-28,17.11886978149414,HOLD,1.0,2252.498434029163,0.0,40544.71669769035,38560.227375164715,58.730158730158735,34.12698412698413,39.08730158730159,29.365079365079367,43.26388888888889,0.6666666666666666
2014-08-29,17.289159774780273,HOLD,1.0,2252.498434029163,0.0,40948.03535262291,38943.805318372564,60.71428571428571,41.00529100529101,27.77777777777778,38.69047619047619,44.24933862433862,0.7333333333333333
2014-09-02,17.426170349121094,HOLD,1.0,2309.883388954181,0.0,42272.534282291825,40252.421422520696,61.50793650793651,51.455026455026456,27.876984126984127,45.03968253968254,48.116732804232804,0.7333333333333333
2014-09-03,17.422256469726562,HOLD,1.0,2309.883388954181,0.0,42263.039964402844,40243.3808175209,60.912698412698404,44.70899470899471,25.992063492063494,52.976190476190474,46.941137566137556,0.7333333333333333
2014-09-04,17.367456436157227,HOLD,1.0,2309.883388954181,0.0,42130.10563337542,40116.79913026496,60.317460317460316,50.92592592592593,22.42063492063492,49.60317460317461,46.88822751322751,0.7333333333333333
2014-09-05,17.502511978149414,HOLD,1.0,2309.883388954181,0.0,42457.72437659321,40428.761683298915,61.30952380952381,58.597883597883595,28.373015873015873,53.57142857142857,51.23677248677248,0.7333333333333333
2014-09-08,17.553396224975586,HOLD,1.0,2309.883388954181,0.0,42581.159762871095,40546.29835980214,60.51587301587301,70.76719576719577,53.273809523809526,54.96031746031746,60.43485449735449,0.6666666666666666
2014-09-09,17.416385650634766,HOLD,1.0,2309.883388954181,0.0,42248.79848756938,40229.8199100212,58.730158730158735,73.14814814814815,20.436507936507937,55.55555555555556,52.28505291005292,0.7333333333333333
2014-09-10,17.5259952545166,HOLD,1.0,2309.883388954181,0.0,42514.69028392709,40483.005313297705,59.12698412698413,83.2010582010582,24.801587301587304,53.57142857142857,55.73082010582011,0.7333333333333333
2014-09-11,17.614076614379883,HOLD,1.0,2309.883388954181,0.0,42728.35870503484,40686.462983322395,63.888888888888886,82.14285714285714,28.869047619047617,65.07936507936508,59.875992063492056,0.7333333333333333
2014-09-12,17.394855499267578,HOLD,1.0,2309.883388954181,0.0,42196.57048545885,40180.087771016464,61.30952380952381,86.37566137566137,61.50793650793651,52.38095238095239,66.28637566137566,0.6
2014-09-15,17.13844108581543,HOLD,1.0,2309.883388954181,0.0,41574.55848477412,39587.80037669492,57.738095238095234,78.04232804232805,20.03968253968254,47.023809523809526,51.782407407407405,0.6666666666666666
2014-09-16,17.251976013183594,HOLD,1.0,2309.883388954181,0.0,41849.97236018423,39850.05281948876,63.095238095238095,81.74603174603175,26.190476190476193,44.44444444444444,55.73412698412698,0.6666666666666666
2014-09-17,17.144315719604492,HOLD,1.0,2309.883388954181,0.0,41588.80921532873,39601.37009570046,61.111111111111114,89.41798941798942,20.238095238095237,35.714285714285715,54.160052910052904,0.6666666666666666
2014-09-18,17.287202835083008,HOLD,1.0,2309.883388954181,0.0,41935.42584804562,39931.42267023987,63.29365079365079,91.13756613756614,32.53968253968254,37.301587301587304,58.66732804232804,0.6666666666666666
2014-09-19,17.201080322265625,HOLD,1.0,2309.883388954181,0.0,41726.50921274293,39732.489708468,63.49206349206349,90.07936507936508,41.86507936507937,32.93650793650794,60.14880952380952,0.6
2014-09-22,17.026874542236328,HOLD,1.0,2309.883388954181,0.0,41303.91952947191,39330.09467091852,60.317460317460316,86.37566137566137,42.857142857142854,32.53968253968254,58.30026455026455,0.5333333333333333
2014-09-23,16.907474517822266,HOLD,1.0,2309.883388954181,0.0,41014.27805781004,39054.294537883754,58.53174603174603,78.3068783068783,46.230158730158735,27.18253968253968,55.697751322751316,0.4666666666666667
2014-09-24,17.089420318603516,HOLD,1.0,2309.883388954181,0.0,41455.64354127281,39474.56812079833,63.69047619047619,84.78835978835978,68.25396825396825,28.968253968253972,64.89748677248677,0.4666666666666667
2014-09-25,16.752565383911133,HOLD,1.0,2309.883388954181,0.0,40638.49832292246,38696.47250266515,58.53174603174603,69.70899470899471,68.45238095238095,31.746031746031743,59.788359788359784,0.26666666666666666
2014-09-26,16.87398910522461,HOLD,1.0,2309.883388954181,0.0,40933.04889364877,38976.947139552154,60.11904761904761,82.01058201058201,60.71428571428571,28.174603174603174,60.94907407407407,0.4
2014-09-29,16.95232582092285,HOLD,1.0,2309.883388954181,0.0,41123.07868410603,39157.89581788875,61.904761904761905,82.14285714285714,50.198412698412696,38.2936507936508,60.49603174603175,0.4666666666666667
2014-09-30,16.936660766601562,HOLD,1.0,2309.883388954181,0.0,41085.07827824726,39121.71136912494,60.71428571428571,81.48148148148148,84.52380952380952,36.507936507936506,68.22751322751323,0.26666666666666666
2014-10-01,16.672273635864258,HOLD,1.0,2369.8632106534164,0.0,41443.72600038128,39511.00792758158,56.34920634920635,55.158730158730165,57.936507936507944,37.5,53.62103174603175,0.26666666666666666
2014-10-02,16.766273498535156,HOLD,1.0,2369.8632106534164,0.0,41677.389664839495,39733.77474393181,52.38095238095239,65.60846560846561,80.15873015873017,44.84126984126984,61.50132275132275,0.2
2014-10-03,17.003244400024414,HOLD,1.0,2369.8632106534164,0.0,42266.448921296156,40295.36336536658,55.952380952380956,77.77777777777779,72.42063492063492,50.595238095238095,64.72222222222221,0.4
2014-10-06,16.96995735168457,HOLD,1.0,2369.8632106534164,0.0,42183.704399409806,40216.477614114745,54.761904761904766,72.88359788359789,69.44444444444444,50.79365079365079,62.367724867724874,0.4
2014-10-07,16.63701629638672,HOLD,1.0,2369.8632106534164,0.0,41356.08375381532,39427.45285584824,50.0,50.52910052910053,70.83333333333334,43.452380952380956,54.358465608465615,0.13333333333333333
2014-10-08,16.954282760620117,HOLD,1.0,2369.8632106534164,0.0,42144.740700070935,40179.33097740906,53.57142857142857,50.264550264550266,55.158730158730165,43.25396825396825,51.59391534391534,0.4666666666666667
2014-10-09,16.638973236083984,HOLD,1.0,2369.8632106534164,0.0,41360.94828965393,39432.090535242256,49.60317460317461,38.22751322751323,63.49206349206349,39.88095238095239,48.77314814814815,0.2
2014-10-10,16.084733963012695,HOLD,1.0,2369.8632106534164,0.0,39983.22734567865,38118.61927209132,39.48412698412698,20.502645502645503,10.119047619047619,27.77777777777778,25.641534391534393,0.06666666666666667
2014-10-13,15.871264457702637,HOLD,1.0,2369.8632106534164,0.0,39452.5875612838,37612.725744860625,37.5,12.566137566137566,3.968253968253968,31.746031746031743,22.020502645502646,0.0
2014-10-14,15.865388870239258,HOLD,1.0,2369.8632106534164,0.0,39437.98210061047,37598.801406290186,37.301587301587304,6.084656084656085,3.968253968253968,31.547619047619047,20.300925925925924,0.06666666666666667
2014-10-15,15.93784999847412,HOLD,1.0,2369.8632106534164,0.0,39618.10505263449,37770.52436829643,27.380952380952383,7.2751322751322745,5.555555555555555,48.01587301587302,19.993386243386244,0.06666666666666667
2014-10-16,15.9202241897583,HOLD,1.0,2369.8632106534164,0.0,39574.29104124602,37728.75361266279,26.58730158730159,5.555555555555555,5.357142857142857,54.166666666666664,20.158730158730158,0.06666666666666667
2014-10-17,16.2139949798584,HOLD,1.0,2369.8632106534164,0.0,40304.542739228826,38424.950200485604,27.976190476190478,13.095238095238097,15.079365079365079,64.0873015873016,26.448412698412696,0.13333333333333333
2014-10-20,16.309959411621094,HOLD,1.0,2369.8632106534164,0.0,40543.08990457766,38652.37277685127,23.41269841269841,14.02116402116402,18.849206349206348,49.2063492063492,23.792989417989414,0.13333333333333333
2014-10-21,16.6605167388916,HOLD,1.0,2369.8632106534164,0.0,41414.50085524562,39483.14568997464,24.6031746031746,32.27513227513227,66.07142857142857,43.25396825396825,39.68584656084656,0.2
2014-10-22,16.36087989807129,HOLD,1.0,2369.8632106534164,0.0,40669.66740290449,38773.047364358164,23.809523809523807,25.264550264550266,31.150793650793652,24.6031746031746,26.1276455026455,0.06666666666666667
2014-10-23,16.644847869873047,HOLD,1.0,2369.8632106534164,0.0,41375.55137969575,39446.012613735016,21.626984126984127,38.22751322751323,31.150793650793652,29.563492063492063,29.348544973544975,0.4
2014-10-24,16.946447372436523,HOLD,1.0,2369.8632106534164,0.0,42125.2635916645,40160.762179211575,23.809523809523807,47.354497354497354,34.72222222222222,43.65079365079365,35.40013227513228,0.5333333333333333
2014-10-27,16.909238815307617,HOLD,1.0,2369.8632106534164,0.0,42032.771033048935,40072.58298855028,23.41269841269841,44.047619047619044,32.34126984126984,40.07936507936508,33.30357142857142,0.5333333333333333
2014-10-28,17.250009536743164,HOLD,1.0,2369.8632106534164,0.0,42879.85456326086,40880.16298454821,23.015873015873016,55.158730158730165,43.65079365079365,47.817460317460316,39.93055555555556,0.6
2014-10-29,17.171667098999023,HOLD,1.0,2369.8632106534164,0.0,42685.1119267745,40694.50212350547,22.61904761904762,57.407407407407405,38.095238095238095,46.62698412698413,38.786375661375665,0.6
2014-10-30,17.3342227935791,HOLD,1.0,2369.8632106534164,0.0,43089.19080726303,41079.736883773,23.809523809523807,63.62433862433863,32.142857142857146,56.547619047619044,40.757275132275126,0.6666666666666666
2014-10-31,17.618194580078125,HOLD,1.0,2369.8632106534164,0.0,43795.0842665803,41752.711173460564,21.626984126984127,74.33862433862434,51.88492063492064,61.904761904761905,48.411044973544975,0.6666666666666666
2014-11-03,17.637779235839844,HOLD,1.0,2426.55969078443,0.0,44843.767555070386,42799.124128643576,21.825396825396826,74.73544973544973,51.78571428571429,58.13492063492064,47.989417989417994,0.6666666666666666
2014-11-04,17.661279678344727,HOLD,1.0,2426.55969078443,0.0,44903.517048872236,42856.14935514152,22.22222222222222,75.13227513227513,51.686507936507944,68.25396825396825,49.720568783068785,0.6666666666666666
2014-11-05,17.659324645996094,HOLD,1.0,2426.55969078443,0.0,44898.54641084392,42851.40535245015,24.404761904761905,74.33862433862434,48.214285714285715,67.65873015873017,49.32870370370371,0.6666666666666666
2014-11-06,17.86300277709961,HOLD,1.0,2426.55969078443,0.0,45416.39475473847,43345.64249528025,25.793650793650798,82.53968253968253,26.58730158730159,80.55555555555556,48.392857142857146,0.7333333333333333
2014-11-07,17.94329833984375,HOLD,1.0,2426.55969078443,0.0,45620.54492031515,43540.48447118403,26.190476190476193,71.95767195767195,26.488095238095237,86.70634920634922,46.78406084656084,0.7333333333333333
2014-11-10,18.03534507751465,HOLD,1.0,2426.55969078443,0.0,45854.57225749425,43763.84137448444,29.761904761904763,76.5873015873016,26.38888888888889,88.29365079365078,49.4047619047619,0.7333333333333333
2014-11-11,18.04318046569824,HOLD,1.0,2426.55969078443,0.0,45874.49360483114,43782.85441161239,29.563492063492063,76.45502645502646,26.28968253968254,84.92063492063492,48.77149470899471,0.7333333333333333
2014-11-12,18.01772689819336,HOLD,1.0,2426.55969078443,0.0,45809.77832240394,43721.08981071839,28.968253968253972,79.23280423280423,22.42063492063492,79.76190476190477,47.51653439153439,0.7333333333333333
2014-11-13,18.03142738342285,HOLD,1.0,2426.55969078443,0.0,45844.6115838258,43754.33485592046,30.753968253968257,81.21693121693121,23.015873015873016,74.40476190476191,47.982804232804234,0.7333333333333333
2014-11-14,18.09410285949707,HOLD,1.0,2426.55969078443,0.0,46003.962964909224,43906.42063976288,31.349206349206348,75.0,26.190476190476193,74.60317460317461,47.46031746031746,0.7333333333333333
2014-11-17,17.976594924926758,HOLD,1.0,2426.55969078443,0.0,45705.20094769109,43621.28062238723,30.158730158730158,80.95238095238095,18.055555555555554,69.64285714285714,45.753968253968246,0.7333333333333333
2014-11-18,18.02750968933105,HOLD,1.0,2426.55969078443,0.0,45834.65091015733,43744.82833735647,31.547619047619047,81.61375661375662,19.642857142857142,60.912698412698404,45.49272486772487,0.7333333333333333
2014-11-19,17.847335815429688,HOLD,1.0,2426.55969078443,0.0,45376.561758870565,43307.625677614946,29.761904761904763,84.65608465608466,15.674603174603174,51.78571428571429,43.267195767195766,0.7333333333333333
2014-11-20,17.835586547851562,HOLD,1.0,2426.55969078443,0.0,45346.68943667111,43279.11537851363,29.365079365079367,77.38095238095238,32.73809523809524,45.43650793650794,44.62301587301587,0.6666666666666666
2014-11-21,17.958972930908203,HOLD,1.0,2426.55969078443,0.0,45660.39731379487,43578.51980203056,29.761904761904763,68.91534391534393,39.682539682539684,51.78571428571429,45.333994708994716,0.6666666666666666
2014-11-24,18.013805389404297,HOLD,1.0,2426.55969078443,0.0,45799.80794992958,43711.57403556379,29.96031746031746,65.47619047619048,43.05555555555556,46.230158730158735,44.55357142857143,0.6666666666666666
2014-11-25,18.06080818176269,HOLD,1.0,2426.55969078443,0.0,45919.311786936225,43825.62911685498,30.158730158730158,61.64021164021164,20.634920634920633,49.404761904761905,38.53505291005291,0.7333333333333333
2014-11-26,18.156768798828125,HOLD,1.0,2426.55969078443,0.0,46163.29009897787,44058.483282128764,30.555555555555557,55.68783068783068,25.496031746031743,48.01587301587302,38.192791005291,0.7333333333333333
2014-11-28,18.20180892944336,HOLD,1.0,2426.55969078443,0.0,46277.8039003444,44167.77584754736,30.753968253968257,52.38095238095239,51.587301587301596,44.44444444444444,43.42261904761905,0.6666666666666666
2014-12-01,18.09214210510254,HOLD,1.0,2481.8323055025053,0.0,46998.97777867204,44901.662752185584,29.166666666666668,55.026455026455025,67.65873015873017,52.182539682539684,48.70701058201058,0.6
2014-12-02,18.09214210510254,HOLD,1.0,2481.8323055025053,0.0,46998.97777867204,44901.662752185584,31.547619047619047,72.08994708994709,67.55952380952381,48.61111111111111,53.24570105820106,0.6
2014-12-03,18.16852569580078,HOLD,1.0,2481.8323055025053,0.0,47197.40373956859,45091.23401519076,31.944444444444443,71.95767195767195,85.9126984126984,51.78571428571429,58.416005291005284,0.5333333333333333
2014-12-04,18.17047691345215,HOLD,1.0,2481.8323055025053,0.0,47202.472527692466,45096.07661019299,31.746031746031743,67.85714285714286,85.9126984126984,52.77777777777778,57.47023809523809,0.5333333333333333
2014-12-05,18.19985580444336,HOLD,1.0,2481.8323055025053,0.0,47278.791729522556,45168.990090954816,32.53968253968254,83.46560846560847,74.20634920634922,55.75396825396825,59.169973544973544,0.6
2014-12-08,17.898256301879883,HOLD,1.0,2481.8323055025053,0.0,46495.30969424484,44420.470702169296,28.373015873015873,73.01587301587301,70.43650793650794,42.06349206349206,52.10317460317461,0.5333333333333333
2014-12-09,17.92567253112793,HOLD,1.0,2481.8323055025053,0.0,46566.53037898844,44488.51318561216,28.57142857142857,60.317460317460316,73.01587301587301,40.67460317460318,49.4345238095238,0.5333333333333333
2014-12-10,17.571199417114258,HOLD,1.0,2481.8323055025053,0.0,45645.69558165581,43608.770359820955,24.206349206349206,47.48677248677249,36.507936507936506,35.11904761904761,34.73875661375661,0.5333333333333333
2014-12-11,17.588821411132812,HOLD,1.0,2481.8323055025053,0.0,45691.473229237985,43652.50519386357,24.206349206349206,51.19047619047619,37.89682539682539,30.158730158730158,35.26785714285714,0.5333333333333333
2014-12-12,17.537900924682617,HOLD,1.0,2481.8323055025053,0.0,45559.194210134054,43526.12908557958,23.41269841269841,43.51851851851852,33.730158730158735,42.65873015873016,33.90542328042328,0.5333333333333333
2014-12-15,17.504608154296875,HOLD,1.0,2481.8323055025053,0.0,45472.70770309359,43443.50201249657,20.833333333333336,50.0,30.357142857142854,55.35714285714286,35.68452380952381,0.5333333333333333
2014-12-16,17.273509979248047,HOLD,1.0,2481.8323055025053,0.0,44872.37094193427,42869.955095917714,18.849206349206348,31.878306878306876,18.253968253968253,59.523809523809526,28.05886243386243,0.4666666666666667
2014-12-17,17.64365577697754,HOLD,1.0,2481.8323055025053,0.0,45833.91955355229,43788.59489446876,22.61904761904762,51.71957671957672,43.25396825396825,65.87301587301587,41.54100529100529,0.5333333333333333
2014-12-18,18.254695892333984,HOLD,1.0,2481.8323055025053,0.0,47421.25291831816,45305.093992718364,24.404761904761905,83.994708994709,50.09920634920635,80.55555555555556,54.14847883597884,0.6666666666666666
2014-12-19,18.415283203125,HOLD,1.0,2481.8323055025053,0.0,47838.419631223594,45703.64476849328,25.793650793650798,73.01587301587301,50.198412698412696,85.71428571428571,52.688492063492056,0.6666666666666666
2014-12-22,18.4583740234375,HOLD,1.0,2481.8323055025053,0.0,47950.35908507968,45810.58895841544,26.190476190476193,69.70899470899471,50.297619047619044,83.92857142857143,51.75760582010582,0.6666666666666666
2014-12-23,18.59742546081543,HOLD,1.0,2481.8323055025053,0.0,48311.58084519258,46155.69130782655,31.944444444444443,89.41798941798942,50.39682539682539,94.64285714285714,60.33068783068783,0.6666666666666666
2014-12-24,18.637989044189453,HOLD,1.0,2481.8323055025053,0.0,48416.955153140414,46256.363319471144,31.944444444444443,92.46031746031747,50.49603174603175,94.84126984126983,61.145833333333336,0.6666666666666666
2014-12-26,18.66150665283203,HOLD,1.0,2481.8323055025053,0.0,48478.048171290444,46314.73008034846,31.944444444444443,91.7989417989418,50.595238095238095,90.47619047619048,60.350529100529094,0.6666666666666666
2014-12-29,18.5164794921875,HOLD,1.0,2481.8323055025053,0.0,48101.302937871464,45954.79698788556,41.07142857142857,87.43386243386243,37.5,80.75396825396825,57.72156084656085,0.6666666666666666
2014-12-30,18.32833671569824,HOLD,1.0,2481.8323055025053,0.0,47612.553837844076,45487.85816714758,39.08730158730159,81.48148148148148,70.03968253968253,75.0,62.81084656084656,0.5333333333333333
2014-12-31,18.187227249145508,HOLD,1.0,2481.8323055025053,0.0,47245.98581928968,45137.64813444478,37.5,61.772486772486765,59.523809523809526,79.16666666666666,55.32407407407407,0.5333333333333333
2015-01-02,18.091197967529297,HOLD,1.0,2537.1078047698747,0.0,47996.52513925725,45899.319561055476,37.89682539682539,44.047619047619044,43.65079365079365,74.20634920634922,46.319444444444436,0.5333333333333333
2015-01-05,17.867780685424805,HOLD,1.0,2537.1078047698747,0.0,47403.791965018645,45332.485830907695,36.11111111111111,37.301587301587304,37.10317460317461,78.37301587301587,42.99603174603175,0.4666666666666667
2015-01-06,17.558130264282227,HOLD,1.0,2537.1078047698747,0.0,46582.279522922414,44546.86933067658,31.944444444444443,31.613756613756617,35.317460317460316,72.02380952380952,38.716931216931215,0.26666666666666666
2015-01-07,17.665910720825195,HOLD,1.0,2537.1078047698747,0.0,46868.22451126813,44820.319968173404,29.96031746031746,30.952380952380953,38.88888888888889,59.523809523809526,36.875,0.3333333333333333
2015-01-08,18.04220390319824,HOLD,1.0,2537.1078047698747,0.0,47866.542324157854,45775.01633805375,35.11904761904761,41.4021164021164,39.48412698412698,62.5,41.88822751322751,0.5333333333333333
2015-01-09,17.867780685424805,HOLD,1.0,2537.1078047698747,0.0,47403.791965018645,45332.485830907695,32.34126984126984,30.158730158730158,58.92857142857143,58.333333333333336,42.34126984126984,0.4
2015-01-12,17.78154182434082,HOLD,1.0,2537.1078047698747,0.0,47174.99751639078,45113.68854337705,37.698412698412696,26.058201058201057,72.81746031746032,67.46031746031747,48.032407407407405,0.26666666666666666
2015-01-13,17.734508514404297,HOLD,1.0,2537.1078047698747,0.0,47050.21664522887,44994.35996565294,36.904761904761905,26.058201058201057,67.65873015873017,62.10317460317461,45.66137566137566,0.26666666666666666
2015-01-14,17.63455581665039,HOLD,1.0,2537.1078047698747,0.0,46785.03895057911,44740.7691960737,35.714285714285715,9.523809523809524,46.42857142857143,62.10317460317461,35.80357142857143,0.26666666666666666
